Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
40.24031/T,COMERCIAL ANTONIO PIQUER SL,Tarragona/RODA DE BERA,CS,,,
40.24055/T,"MIGUEL CODORNIU, LUIS",Tarragona/ROQUETES,CS,,,
40.24095/GE,LACREM SA,Girona/GIRONA,CS,,,
40.24192/B,"COMERGRUP, SL",Barcelona/MOLLET DEL VALLES,CS,,,
15.06295/B,FORMATGES MAS EL GARET SL,Barcelona/TONA,"CS, PP",,,
26.09921/B,BACALLA J. OMS SL,Barcelona/MANRESA,PP,,,
40.24209/B,L'ARRAK SL,Barcelona/VILADECANS,CS,,,
26.09993/B,BLUE MOON CATERING SL,Barcelona/SANT JUST DESVERN,PP,,MP,
40.24375/B,DISCARRY 2005 SL,Barcelona/MONTCADA I REIXAC,CS,,,
40.24391/B,MALLORCA ALIMENTACIO I BEGUDES,Barcelona/CASTELLBISBAL,CS,,,
10.21185/B,"BERGUEDANA D'EMBOTITS, SA",Barcelona/AVIA,RW,,MP,
40.24409/T,LACREM SA,Tarragona/TARRAGONA,CS,,,
26.10009/B,KILME DIMO SL,Barcelona/SANT FOST DE CAMPSENTELLES,PP,,MP,
15.06368/GE,"MAS ALBA 1748, S.L.",Girona/VILADEMULS,PP,,,
26.10037/B,FELIX CONSUL GRAU SL,Barcelona/TERRASSA,PP,,MP,
26.10038/B,COC & DELICATESSEN SL,Barcelona/MATARO,PP,,MP,
40.24465/GE,BADIA HORTOFRUITS SL,Girona/SANT JOAN LES FONTS,CS,,,
15.06369/T,"BLADE BLADE, LAURA MARIA",Tarragona/RASQUERA,PP,,,
10.21230/GE,"CANADELL COMAS, JOSE",Girona/SANT FELIU DE GUIXOLS,"MM, MP",,,
10.21231/B,CARNIQUES D'OSONA SL,Barcelona/VIC,"CS, CP, MM, MP",,,
40.24469/GE,ELABORATS SANT JOAN SL,Girona/SANT JOAN LES FONTS,CS,,,
40.24470/B,DISTRIBUCIONES ALIMENTARIES YAIZA SL,Barcelona/SANTA COLOMA DE GRAMENET,CS,,,
10.21237/B,CARTRAD SA,Barcelona/CASTELLBISBAL,"CS, CP, MM, MP",,,
40.24472/B,IMPORT EXPORT HONESTO S.L.,Barcelona/BADALONA,CS,,,
26.10048/B,PANADERIA BARCELONESA SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),PP,,MP,
26.10051/B,TORRES MASIP SL,Barcelona/IGUALADA,PP,,MP,
40.24476/B,TUTTO FORMATGE SL,Barcelona/SANT ADRIA DE BESOS,CS,,,
40.24477/B,VALSTAR EMOTIONS SL,Barcelona/PALLEJA,CS,,,
26.10069/B,FUNDACIÓ AMPANS,Barcelona/SANTPEDOR,PP,,MP,
26.10070/B,SOLUAN DESARROLLOS INTEGRALES SL,Barcelona/BADALONA,PP,,MP,
10.21270/B,ARBLANCH ALIMENTACIÓ SL,Barcelona/GURB,"RW, MM, MP, PP",,MP,
26.10072/B,CARNISSERIA CANSALADERIA VIVET SL,Barcelona/SENTMENAT,PP,,MP,
40.24518/GE,SERHS FRUITS DISTRIBUCIÓ GLOBAL SL,Girona/RIPOLL,CS,,,
26.10077/B,SERHS FOOD AREA SL,Barcelona/ARENYS DE MUNT,PP,,MP,
40.24519/B,CENTRAL CARNIA CASTELLET SL,Barcelona/SANT VICENÇ DE CASTELLET,CS,,,
10.21276/B,EMBUTIDOS MONTER SLU,Barcelona/VIC,PP,,MP,
40.24594/B,ARTESANS CABO SL,Barcelona/BARCELONA,CS,,,
10.21328/B,IBERPERNIL SCP,Barcelona/BARCELONA,CS,,,
26.10111/GE,SERRAT AGROCUINA VALL BAS SLL,Girona/VALL D'EN BAS (LA),PP,,MP,
40.24678/L,EXDISA 64 SL,Lleida/BELLPUIG,RW,,,
40.24683/B,GENERAL MARKETS FOOD IBERICA SAU,Barcelona/BARCELONA,"CS, WM",,,
10.21371/B,ROVIRA CB,Barcelona/SAGAS,"CP, MM, MP, PP",,MP,
10.21387/GE,LA BROQUETA DE L'EMPORDA SL,Girona/SERRA DE DARO,"CS, MM, MP",,,
12.17460/T,"BALFEGO TUNA, SL - B.F. TUNACAT",Tarragona/AMETLLA DE MAR (L'),FV,,,
12.17465/B,PEIXESCOT SL,Barcelona/BARCELONA,"WM, FFP",,,
26.10185/T,ARQUEBISBAT DE TARRAGONA,Tarragona/TARRAGONA,PP,,MP,
10.21426/B,SAT CAL PAUET,Barcelona/ESPUNYOLA (L'),CP,,,
12.17473/B,INTERMER 2007 SL,Barcelona/SANT QUIRZE DEL VALLES,RW,,,
40.24800/B,LUNI DONER SL,Barcelona/CERVELLO,CS,,,
40.24821/B,ALFIL LOGISTICS SA,Barcelona/PRAT DE LLOBREGAT (EL),CS,,,
40.24823/B,CATALANA DE DISTRIBUCION DE ALIMENTACION SA,Barcelona/BARCELONA,CS,,,
15.06478/GE,"GELIS BRUGUER, MARC",Girona/VALL D'EN BAS (LA),PP,,,
40.24829/B,NAEKO LOGISTICS SA,Barcelona/SANT BOI DE LLOBREGAT,"CS, RW",,,
40.24836/B,TORRENTS PADROS SL,Barcelona/TERRASSA,CS,,,
12.17502/B,FRIME SAU,Barcelona/BARCELONA,"WM, FFP",,,
40.24855/B,LACTEOS Y DERIVADOS FLORES SL,Barcelona/RIPOLLET,CS,,,
26.10223/L,L.M.I FACILITY SL,Lleida/TARREGA,PP,,MP,
40.24881/L,BEGUDES I ALIMENTACIÓ J. ARENY SL,Lleida/SORT,CS,,,
40.24882/B,AUDENS FOOD SA,Barcelona/PARETS DEL VALLES,CS,,,
26.10225/B,ESCOLA LES PINEDIQUES,Barcelona/TARADELL,PP,,MP,
26.10234/B,"SANT ANDREU SALUT, FUNDACIÓ PRIVADA",Barcelona/MANRESA,PP,,MP,
26.10236/T,QUESO PERFECTO DEL DELTA SL,Tarragona/CAMARLES,PP,,MP,
15.06497/B,AMETLLERORIGENOBRADORS SL,Barcelona/OLERDOLA,PP,,,
40.24893/B,FREDPICKING S.L.,Barcelona/SANT JULIA DE VILATORTA,CS,,,
26.10267/B,NOVA GAMMA GASTRONOMIA SL,Barcelona/MATARO,PP,,MP,
15.06512/T,VALL DEL BRUGENT FORMATGES I CABRITS SL,Tarragona/CAPAFONTS,PP,,,
40.24967/B,VALLESMAR PEIXOS S.L.,Barcelona/FRANQUESES DEL VALLES (LES),CS,,,
10.21546/GE,"BRUN RABERT, JAUME",Girona/SILS,"CS, CP",,,
40.25006/B,MINGUEZ DE LUZ SL,Barcelona/BARCELONA,CS,,,
10.21562/L,PRODUCTES CARNIS JOAN ARQUES SA,Lleida/JUNEDA,"CS, CP",,,
40.25034/B,ALMACENES MENGUAL SA,Barcelona/SANT CUGAT DEL VALLES,CS,,,
26.10301/B,BON PALADAR SCP,Barcelona/MANLLEU,PP,,MP,
40.25038/B,JAVOSA SA,Barcelona/MASIES DE VOLTREGA (LES),CS,,,
40.25056/B,COMERCIAL DISBET S.L.,Barcelona/MOLLET DEL VALLES,CS,,,
40.25072/B,DEGUSTA SL,Barcelona/ESPARREGUERA,CS,,,
10.21603/L,EMBOTITS LLANIA SL,Lleida/POBLA DE SEGUR (LA),"CS, CP, MM, MP, PP",,MP,
12.17629/B,"HERNANDEZ FIGUERAS, RAMON",Barcelona/BARCELONA,RW,,,
12.17633/B,PEIX I MARISC LES SALINES SL,Barcelona/CUBELLES,CS,,,
40.25136/GE,CONGELATS PALAMOS SA,Girona/PALAMOS,CS,,,
40.25156/GE,PEIXOS DE PALAMOS SL,Girona/PALAMOS,CS,,,
40.25290/L,BASKO SCP,Lleida/BOSSOST,CS,,,
15.06621/L,"EXPLOTACIONES VILAVELLA, SCP",Lleida/ISONA I CONCA DELLA,PP,,,
40.25357/B,MEEDER IBERICA SLU,Barcelona/BARCELONA,CS,,,
12.17817/B,SENSIBILITAT GASTRONOMICA SL,Barcelona/BARCELONA,"CS, PP, FFP",,,
10.21794/GE,CARNS DE CONFIANÇA SL,Girona/CAMPDEVANOL,"CP, MM, MP",,,
40.25395/GE,ALIMTER SA,Girona/TORROELLA DE MONTGRI,"CS, RW",,,
15.06639/GE,"ORRA CAPDEVILA, JOSE M.",Girona/LLOSSES (LES),PP,,,
12.17843/GE,PEIX I MARISC MARIO SL,Girona/PALAMOS,RW,,,
10.21804/GE,"SOLE AMARO, JORDI",Girona/OLOT,"MM, MP, PP",,MP,
10.21869/GE,FRIGORIFICS LES PRESES SL,Girona/PRESES (LES),"CS, CP",,,
40.25519/GE,FRIGORIFICS LES PRESES SL,Girona/PRESES (LES),"CS, RW",,,
15.06672/GE,JAPET DELS BOUS SLU,Girona/BORRASSA,"RW, PP",,,
14.02681/GE,CARNS PEROT SL,Girona/SANT JOAN LES FONTS,CS,,,
40.25551/T,ALCOVER FRED IMMOBILIÀRIA LOGÍSTICA SL,Tarragona/ALCOVER,CS,,,
15.06677/B,CASA CURIOLS SL,Barcelona/NOU DE BERGUEDA (LA),PP,,,
40.25615/B,F. JODAS SA,Barcelona/CERDANYOLA DEL VALLES,CS,,,
40.25617/B,SUÑER CASTANY SA,Barcelona/SANT CLIMENT DE LLOBREGAT,CS,,,
40.25622/B,SOSTER IBERICA 2000 SL,Barcelona/SEVA,CS,,,
40.25659/L,"AGUSTÍ BOSCH, JORDI",Lleida/TARREGA,CS,,,
15.06713/L,"BLANCH SERRALTA, MONTSERRAT",Lleida/VILANOVA DE MEIA,PP,,,
12.18026/B,GARCIMAR SL,Barcelona/BARCELONA,"CS, RW, PP, FFP",,,
40.25671/B,GARCIMAR SL,Barcelona/BARCELONA,CS,,,
40.25687/B,PAIRO FISH SL,Barcelona/BADALONA,CS,,,
40.25688/B,"TRIGO COBOS, JUAN",Barcelona/MATARO,CS,,,
10.21960/B,CASANOVAS SELECCIÓ SL,Barcelona/TERRASSA,"MM, MP, PP",,MP,
40.25694/B,EUROESTRELLAS FRED SL,Barcelona/SALLENT,CS,,,
40.25695/B,EUROREGALOS - EUROLOTES SA,Barcelona/BADALONA,CS,,,
40.25721/B,A.D. COFFEMAR SLU,Barcelona/MATARO,CS,,,
26.10622/B,ALIGUE CATERING SL,Barcelona/MANRESA,PP,,MP,
40.25733/GE,ALIMASGRAU SL,Girona/RIUDARENES,CS,,,
40.25735/B,CONDAL CHEF SL,Barcelona/SANT ANDREU DE LA BARCA,CS,,,
15.06725/B,LA CHUFERA SA,Barcelona/BADALONA,PP,,,
40.25740/B,NEWREST ESPAÑA SL,Barcelona/PRAT DE LLOBREGAT (EL),CS,,,
40.25741/B,XUP-XUP FA LA CASSOLA SL,Barcelona/TERRASSA,CS,,,
15.06732/GE,FRISLLET S.L.,Girona/CAMPLLONG,PP,,,
10.01899/GE,CARLOS COLOMER SAU,Girona/SANT FELIU DE PALLEROLS,"CS, RW, CP",,MP,
10.22043/B,XARCAIBA SL,Barcelona/PUIG-REIG,"CS, MM, MP, PP",,MP,
40.25871/L,"AGUILÀ RIVAS, ANTONI",Lleida/TORREFARRERA,CS,,,
15.06759/L,"QUINGLES COLELL, ARNAU",Lleida/OLIANA,PP,,,
40.25874/GE,"CAYRO JUNYENT, JUAN",Girona/ARBUCIES,CS,,,
15.06760/B,DESARROLLOS CARNICOS SL,Barcelona/SANT QUIRZE DEL VALLES,PP,,,
12.18127/B,PRODUCTOS GALA S.A.,Barcelona/HOSPITALET DE LLOBREGAT (L'),PP,,,
40.25876/B,PRODUCTOS GALA S.A.,Barcelona/HOSPITALET DE LLOBREGAT (L'),CS,,,
40.25936/B,MERMON MARKETS SL,Barcelona/SANT VICENÇ DELS HORTS,CS,,,
40.25937/B,GENERAL MARKETS FOOD IBERICA SAU,Barcelona/MONTCADA I REIXAC,CS,,,
40.25938/B,GENERAL MARKETS FOOD IBERICA SAU,Barcelona/SANT BOI DE LLOBREGAT,"CS, RW",,,
40.25950/B,PETIT MON GOURMET SL,Barcelona/BARCELONA,CS,,,
40.25979/L,GAMMA ALTA 3000 SL,Lleida/FONDARELLA,CS,,,
40.25984/B,OLIVIAS SELECCIONS SL,Barcelona/BARCELONA,CS,,,
10.22135/B,CAL SERRATS SCP,Barcelona/ARGENÇOLA,CP,,,
40.26012/B,LOPEZ VALLS SL,Barcelona/TERRASSA,CS,,,
15.06797/T,"VENDRELL FARNOS, ANTONI",Tarragona/AMETLLA DE MAR (L'),PP,,,
26.10781/B,PLANET CROCKET SL,Barcelona/SANTA PERPETUA DE MOGODA,PP,,MP,
40.26066/B,ALBA-VALLES SL,Barcelona/VILANOVA I LA GELTRU,CS,,,
40.26067/B,BODEGAS COSTA SL,Barcelona/SANTA MARIA DE PALAUTORDERA,CS,,,
10.22162/T,REYES Y VARON SL,Tarragona/SANT JAUME DELS DOMENYS,PP,,MP,
12.18218/T,REYES Y VARON SL,Tarragona/SANT JAUME DELS DOMENYS,PP,,,
40.26159/GE,DISTRIBUCIONS ALIMENTARIES DISVIL S.L.,Girona/SANT JOAN LES FONTS,"CS, RW",,,
40.26177/B,C.C.G.R. CENTRAL DE COMPRAS SL,Barcelona/PRAT DE LLOBREGAT (EL),CS,,,
26.10863/T,PASTISFRED SLU,Tarragona/MONTBLANC,PP,,MP,
40.26221/B,SAAVEDRA LA MARASA SL,Barcelona/SANT BOI DE LLOBREGAT,"CS, RW",,,
10.22245/L,"ARELLANO NADAL, JAUME",Lleida/ARBECA,"CP, MM, MP",,,
40.26224/GE,CAN MASO - COMERCIAL DE ALIMENTACION SL,Girona/VILABLAREIX,CS,,,
40.26233/B,AGRO MERCHANTS BARCELONA-SANTA PERPETUA SA,Barcelona/SANTA PERPETUA DE MOGODA,CS,,,
40.26238/B,TOBELLA BOLTA SA,Barcelona/BADALONA,CS,,,
12.18355/B,ISCAPALMA SA,Barcelona/BARCELONA,RW,,,
40.26387/GE,FRANCESC COLLELL SL,Girona/SANT JOAN LES FONTS,CS,,,
40.26389/B,GRANJA FERRERIA SL,Barcelona/GALLIFA,CS,,,
40.26392/B,LA PANERA DEL PA SL,Barcelona/SANT VICENÇ DE CASTELLET,CS,,,
26.10939/B,"PIEDRA GOMEZ, OSCAR",Barcelona/SALLENT,PP,,MP,
40.26450/B,GESTION ELABORACION Y SERVICIOS SA,Barcelona/BARCELONA,CS,,,
40.26461/GE,CARNS VILA SL,Girona/CORNELLA DEL TERRI,CS,,,
26.10968/B,ESCO FRESC SL,Barcelona/SANT JOAN DESPI,PP,,MP,
40.26463/B,FORMATGERIA MOGENT SA,Barcelona/SANT ANTONI DE VILAMAJOR,CS,,,
26.10970/GE,GRUP BOIRA BARS & RESTAURANTS SLU,Girona/AIGUAVIVA,PP,,MP,
15.06886/GE,LA VERNEDA 2007 S.L.,Girona/GER,PP,,,
26.10985/B,TALLER AURIA SCCL,Barcelona/IGUALADA,PP,,MP,
26.10990/L,LA PIEMONTESA FOOD SERVICE SL,Lleida/LLEIDA,PP,,MP,
40.26525/B,EXPRESIONES DE AUTOR SL,Barcelona/BARCELONA,"CS, RW",,,
40.26534/B,HORTEC SCCL,Barcelona/BARCELONA,CS,,,
40.26537/B,DISAL 2012 S.L.,Barcelona/HOSPITALET DE LLOBREGAT (L'),CS,,,
26.11019/B,PASTISSERIA VIÑALONGA SL,Barcelona/MONTORNES DEL VALLES,PP,,MP,
26.11020/B,QM DBC CATERING SL,Barcelona/ESPLUGUES DE LLOBREGAT,PP,,MP,
40.26571/T,"ALBERT PUJOL, SLU",Tarragona/CONSTANTI,CS,,,
40.26572/B,ARAGONES NOGUERA SLU,Barcelona/IGUALADA,CS,,,
40.26574/B,CONGELADOS GONZALEZ SCP,Barcelona/PRAT DE LLOBREGAT (EL),CS,,,
40.26576/T,EXCLUSIVAS LA PLANA SAU,Tarragona/ALDEA (L'),CS,,,
12.18480/B,"GANDIA LOPEZ, REGINA",Barcelona/BARCELONA,RW,,,
40.26601/B,MONTFORT CPL FRED SL,Barcelona/TERRASSA,CS,,,
26.11083/GE,ANEC DELS PIRINEUS SL,Girona/BESCANO,PP,,MP,
10.22497/T,CAL CORTIELLA SL,Tarragona/ALCOVER,"CS, CP",,,
40.26696/B,BARCELONA EUROPE SUPPLY SL,Barcelona/SANT BOI DE LLOBREGAT,CS,,,
26.11101/B,CLÀSSICS CAN RULL SL,Barcelona/SABADELL,PP,,MP,
40.26698/GE,COMERCIAL MIQUEL VALENTI SL,Girona/LLAGOSTERA,"CS, RW",,,
12.18592/GE,PEIXOS ARNAU S.L.,Girona/BEGUR,CS,,,
26.11116/L,APATS GARRIGUES SL,Lleida/ARBECA,PP,,MP,
40.26785/T,"ESPUMOSOS AGUILÓ, SCP",Tarragona/FALSET,CS,,,
40.26813/B,DISTRIBUCIONES NUÑEZ GARCIA SA,Barcelona/SANTA COLOMA DE GRAMENET,CS,,,
40.26815/B,ESBO LOGISTICS SYSTEMS SL,Barcelona/PALAU-SOLITA I PLEGAMANS,CS,,,
40.26816/B,GRUP MENGFU PCA SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),"CS, RW",,,
15.06967/GE,"GRAU JIMENEZ, CRISTINA",Girona/MAIA DE MONTCAL,PP,,,
40.26894/B,GENERAL MARKETS FOOD IBERICA SAU,Barcelona/BARCELONA,CS,,,
26.11196/B,NIL RESTAURACIÓ S.L.,Barcelona/SANTPEDOR,PP,,MP,
10.22702/L,AJUNTAMENT DE SORT,Lleida/SORT,SH,"P, B, C, O, S",,
10.22715/B,"OTERO DE PABLOS, REBECA",Barcelona/LLINARS DEL VALLES,"RW, MM, MP, PP",,MP,
40.27077/B,WORLD DUTY FREE GROUP ESPAÑA S.A.,Barcelona/BARCELONA,CS,,,
26.11296/B,ADORNA GRUPO DE RESTAURACION SL,Barcelona/SANT BOI DE LLOBREGAT,PP,,MP,
40.27107/B,LACTIA MAR S.L.U.,Barcelona/MALGRAT DE MAR,CS,,,
12.18843/L,PATAT-URGELL SL,Lleida/TARREGA,PP,,,
26.11324/GE,CASA BONA TRADICIONAL SL,Girona/CALONGE,PP,,MP,
12.18846/T,"TARRACO SEA-FOOD 2002, SL",Tarragona/TARRAGONA,CS,,,
40.27177/B,GUTI COMERCIAL HOSTELERIA SL,Barcelona/CALDES DE MONTBUI,CS,,,
40.27182/GE,PEIXOS PUIGNAU SA,Girona/AIGUAVIVA,CS,,,
40.27194/B,"FREDERIC MIRÓ, SCP",Barcelona/CASTELLTERÇOL,CS,,,
12.18860/B,MAGURU WORLD SL,Barcelona/BARCELONA,"WM, FFP",,,
40.27221/L,COMERCIAL EXPRESS GROUPAGE SLU,Lleida/LLEIDA,CS,,,
40.27222/L,COMERCIAL R. CÒNSUL SL,Lleida/BELLPUIG,CS,,,
40.27225/B,KIMON FRUITS SL,Barcelona/BARCELONA,CS,,,
40.27271/GE,PUIGCERDÀ GASTRONOMÍA SL,Girona/PUIGCERDA,CS,,,
40.27277/B,ALVILARDAN DISTRIBUCIÓ DE PA I BOLLERIA CONGELADA SL,Barcelona/SANTA MARGARIDA I ELS MONJOS,CS,,,
26.11382/L,CAL PLANES SL UNIPERSONAL,Lleida/PONTS,PP,,MP,
40.27281/B,"DISTRIBUIDORA DE VI, VERMOUTH I DESTIL.LATS BARCELONA SL",Barcelona/BADALONA,CS,,,
40.27289/T,DISTRIBUIDORA GLOBOVENTAS JBK SL,Tarragona/TARRAGONA,CS,,,
10.22899/B,"OLOST ALIMENTÀRIA, S.L.",Barcelona/OLOST,PP,,MP,
40.27413/B,AMARA PAKEURO INTERNACIONAL SL,Barcelona/BADALONA,CS,,,
40.27447/B,ARIMON LOGISTICS SL,Barcelona/LLIÇA DE VALL,"CS, RW",,,
26.11469/B,LA CUINA DE LA IAIA SL,Barcelona/ARGENTONA,PP,,MP,
40.27453/B,"LÓPEZ GARCIA, JOAQUIN",Barcelona/SANT CLIMENT DE LLOBREGAT,CS,,,
10.22932/B,CARNICAS MERCHE SL,Barcelona/CASTELLAR DEL VALLES,"MM, MP",,,
15.07084/L,HORMATGES TARRAU SCP,Lleida/NAUT ARAN,PP,,,
40.27489/GE,COMERCIAL CRUZVALENT SL,Girona/VILOBI D'ONYAR,CS,,,
40.27490/B,FREDIST SL,Barcelona/MASIES DE VOLTREGA (LES),CS,,,
15.07093/L,"PEDARRÓS MANJON, CARLOS",Lleida/VILAMOS,PP,,,
40.27493/B,"SDA CATALUNYA DISTRIBUIDORA ALIMENTARIA, S.L.",Barcelona/VIC,CS,,,
40.27494/GE,"ECOPLANS LLUÇANES 2009, S.L.",Girona/BLANES,CS,,,
40.27509/B,ARAB FOOD LA PALOMA SLU,Barcelona/SANT BOI DE LLOBREGAT,CS,,,
40.27512/B,MAMMAFIORE DISTRIBUCION ALIMENTARIA SL,Barcelona/SANT BOI DE LLOBREGAT,CS,,,
26.11490/T,"SERVEIS EDUCATIUS PER ALS INFANTS, SL",Tarragona/VILA-SECA,PP,,MP,
40.27540/B,"COSTA LOPEZ, ROGER",Barcelona/MARGANELL,CS,,,
15.07125/B,CAL GRIS SCP,Barcelona/AVIA,PP,,,
40.27692/L,AEROPIC SA,Lleida/LLEIDA,CS,,,
40.27694/GE,CARNICS BLANES 2018 SL,Girona/LLORET DE MAR,CS,,,
40.27699/B,"TORRES BERMEJO, JOSE ANTONIO",Barcelona/SABADELL,CS,,,
15.07140/L,CORPORACION ALIMENTARIA GUISSONA SA,Lleida/GUISSONA,PP,,,
12.19147/T,"CALLAU CASANOVA, JOSE LUIS",Tarragona/DELTEBRE,"RW, DC",,,
40.27711/B,CAPRABO SA,Barcelona/ABRERA,CS,,,
15.07143/L,FORMATGES ARTESANS DE PONENT SL,Lleida/ALMACELLES,PP,,,
40.27720/GE,GARCIA BROS SL,Girona/PERA (LA),"CS, RW",,,
26.11591/T,MOON CATERING COOKING SHOW SL,Tarragona/PALLARESOS (ELS),PP,,MP,
26.11644/B,SABOR CRIOLLO SL,Barcelona/CORNELLA DE LLOBREGAT,PP,,MP,
14.02772/B,GRANJA AVICOLA TORRES SL,Barcelona/PRAT DE LLOBREGAT (EL),EPC,,,
40.27812/B,PICKING DEL MEDITERRANI SL,Barcelona/SANT QUIRZE DEL VALLES,CS,,,
26.11653/T,MENJARS DE LA MEDITERRANEA SLU,Tarragona/REUS,PP,,MP,
40.27814/GE,TRANSPORTES TRESSERRAS SA,Girona/VILOBI D'ONYAR,CS,,,
10.23107/B,"EUROTRIPAS, SL",Barcelona/SEVA,"RW, PP",,ST,
26.11677/B,EUROPASTRY SA,Barcelona/BARBERA DEL VALLES,PP,,MP,
40.27887/T,SELECCIÓ 11 SL,Tarragona/REUS,CS,,,
40.27893/GE,BEBIDAS Y MARKETING SL,Girona/TORROELLA DE MONTGRI,CS,,,
40.27898/B,KOP LOGISTIC JARDINOVA SL,Barcelona/BARCELONA,CS,,,
15.07184/B,DISTRIBUCIONS LACTIQUES OSONA SL,Barcelona/ESQUIROL (L´),PP,,,
40.27902/B,REARCOS SL,Barcelona/MOLLET DEL VALLES,CS,,,
15.07196/B,FORMATGERIES MONTBRU SA,Barcelona/MOIA,"CS, PP",,,
26.11712/B,L'AGRICOLA REGIONAL SA,Barcelona/MONISTROL DE MONTSERRAT,PP,,MP,
26.11746/B,GRUP MENGFU PCA SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),PP,,MP,
40.28023/GE,PROGUST SL,Girona/RIUDELLOTS DE LA SELVA,CS,,,
15.07214/L,RAMADERIA ROQUET SCP,Lleida/GIMENELLS I EL PLA DE LA FONT,PP,,,
40.28085/B,GRUPO CACAOLAT SL,Barcelona/SANTA COLOMA DE GRAMENET,CS,,,
40.28089/B,DISTAL 2007 SL,Barcelona/BERGA,CS,,,
10.23230/B,JOSEP MARIA MITJANS SL,Barcelona/OLERDOLA,"MM, MP, PP",,MP,
26.11789/B,JOSEP MARIA MITJANS SL,Barcelona/OLERDOLA,PP,,MP,
40.28093/B,UNIO INTEGRAL ALIMENATARIA S.A.,Barcelona/FRANQUESES DEL VALLES (LES),"CS, RW",,,
26.11807/B,HOSPITAL DE LA SANTA CREU DE VIC,Barcelona/VIC,PP,,MP,
10.23309/GE,"COROMINA VIÑAS, RAMON",Girona/CAMPDEVANOL,"CP, MM, MP",,,
14.02792/B,LA KLOSCA - CET SLU,Barcelona/MATARO,EPC,,,
10.23314/B,EMBOTITS D'AUTOR SL,Barcelona/SUBIRATS,"MM, MP, PP",,MP,
40.28287/B,DISACA SA,Barcelona/HOSPITALET DE LLOBREGAT (L'),CS,,,
40.28290/B,DACHENG FOODS SL,Barcelona/SANT BOI DE LLOBREGAT,CS,,,
40.28291/B,ONDARA LOGISTICA SL,Barcelona/AVINYO,"CS, RW",,,
12.19448/B,CAVIASA 2010 S.L.,Barcelona/BARCELONA,RW,,,
26.11885/B,"ESCOPIÑA SERRA, CARINA",Barcelona/BADALONA,PP,,MP,
10.23346/B,CARNS J.J. DE SARRIA SL,Barcelona/SANT ANDREU DE LA BARCA,"CP, MM, MP",,,
26.11909/B,PASTA FRESCA BARONI SL,Barcelona/MONTGAT,PP,,MP,
40.28333/B,PASTA FRESCA BARONI SL,Barcelona/MONTGAT,CS,,,
26.11919/T,ASSOCIACIÓ PRO-PERSONES AMB DISMINUCIÓ PSÍQUICA DE LA CONCA DE BARBERÀ,Tarragona/MONTBLANC,PP,,MP,
40.28356/B,JAMONES SERRANOS CIURANA SL,Barcelona/BADALONA,CS,,,
40.28369/GE,CONGELATS COELGI SCP,Girona/VILOBI D'ONYAR,CS,,,
10.23428/GE,MAROBEN SL,Girona/VILAMALLA,PP,,MP,
40.28576/B,KEBAB INN SL,Barcelona/BARCELONA,CS,,,
40.28579/B,MOZZAKIMOZZA SL,Barcelona/BARCELONA,CS,,,
10.23473/GE,RP ROYAL DISTRIBUTION SL,Girona/BANYOLES,PP,,PAP,
40.28648/T,PRODUCCION Y COMERCIALIZACION AVICOLA SA,Tarragona/REUS,CS,,,
40.28649/T,"ZAMZAM TARRAGONA 2012, SL",Tarragona/CONSTANTI,CS,,,
40.28678/GE,ACTIVA FOOD-TECH SA,Girona/BANYOLES,RW,,,
10.23529/B,"SIMON FIDALGO, MARIA",Barcelona/AVINYO,CS,,,
40.28704/B,GRUP CANO DE DISTRIBUCIÓ ALIMENTÀRIA SL,Barcelona/BARCELONA,CS,,,
26.12086/T,SERVEI D'APATS SL,Tarragona/TARRAGONA,PP,,MP,
40.28718/T,CASH GANDESA & FUSTER SL,Tarragona/GANDESA,CS,,,
40.28719/B,PRODUCTES DEL MOIANES SL,Barcelona/MOIA,CS,,,
10.23552/L,AGRO MASOT SA,Lleida/TORRE-SERONA,"CS, CP, MM, MP",,,
40.28743/B,AULAD KHTIRA SL,Barcelona/VILADECANS,CS,,,
15.07372/B,CENTRE D'ENVASAT DE PRODUCTES ALIMENTARIS CEPAC SL,Barcelona/TORRELLES DE LLOBREGAT,RW,,,
40.28789/B,FRESCOOP SCCL,Barcelona/MANRESA,CS,,,
40.28792/L,VALDIVIA DISTRIBUCIONS SCP,Lleida/LLEIDA,CS,,,
40.28835/B,CACAO SAMPAKA SL,Barcelona/VIC,CS,,,
40.28838/B,VALENTIN ORTIZ SL,Barcelona/POLINYA,CS,,,
10.23621/GE,"LLAMAS GALÁN, ARACELI",Girona/OLOT,"MM, MP",,,
12.19734/B,BACALAO PUERTA SL,Barcelona/BARCELONA,CS,,,
12.19736/GE,CONFRARIA DE PESCADORS DE L'ESTARTIT,Girona/TORROELLA DE MONTGRI,"RW, AH",,,
