Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
10.19607/SA,"CENTRAL DE COMPRAS DEL IBERICO, S.L.",Salamanca/CARBAJOSA DE LA SAGRADA,"CS, RW",,MP,
15.05634/P,"QUESERIA ARTESANAL DEL RIO CARRION, S. L.",Palencia/SERNA (LA),PP,,,
15.05635/ZA,"QUESOS ENTREVIÑAS, S.L.",Zamora/SAN CRISTOBAL DE ENTREVIÑAS,PP,,,
40.21484/LE,"CONGELADOS FLOREN E HIJOS, S. L.",León/TROBAJO DEL CAMINO,CS,,,
10.19657/SA,"GMD TAKITOS IBERICOS DE JAMON, S.L.",Salamanca/GUIJUELO,"RW, PP",,MP,
10.19659/SA,"CHACINAS DE SALAMANCA, S. L.",Salamanca/LEDRADA,PP,,MP,
15.05650/VA,"QUESERIA ARTESANA DE MUCIENTES, S.L.",Valladolid/MUCIENTES,PP,,,
10.19672/SG,"VALENTINA GOMEZ E HIJOS, S.L.",Segovia/CANTIMPALOS,PP,,MP,
40.21609/LE,LOFRIASTUR S.L.,León/LEON,CS,,,
15.05660/BU,HERMANOS SADORNIL CASTRILLO S.L,Burgos/BURGOS,"CS, PP",,,
40.21655/BU,"SANTA ROSALIA GOURMET, S. L.",Burgos/VIZMALO,CS,,,
40.21685/VA,"GESTION DE STOCK Y LOGISTICA, S. L.",Valladolid/VALLADOLID,CS,,,
10.19722/SG,"INDUSTRIA CARNICA MARTIN MARTIN, S. L.",Segovia/PINILLOS DE POLENDOS,PP,,MP,
15.05674/LE,"CIEMBEDA, S.C.",León/TORAL DE LOS GUZMANES,"RW, PP",,,
10.19745/VA,MARIA COLLANTES BLANCO,Valladolid/BOLAÑOS DE CAMPOS,"CP, MM, MP, PP",,MP,
10.19748/AV,"PORKYAVILA, S. L.",Ávila/AVILA,,,,
40.21771/LE,"GARCIA VALBUENA, S. L.",León/LEON,CS,,,
10.19764/SA,"CARNICAS CLAUDINO SANCHEZ, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
15.05686/ZA,"BALTASAR MORALEJO E HIJOS, S. R. L.",Zamora/CORESES,PP,,,
15.05690/SO,ROCIO ALAYETO CALVO,Soria/AGREDA,PP,,,
40.21816/ZA,"ISIDORO GARCIA, S. L.",Zamora/ROALES,CS,,,
40.21875/P,DISTRIBUCIONES JESUS PALENZUELA S.L.,Palencia/PALENCIA,CS,,,
10.19831/LE,"SUMINISTROS CARNICOS LEONESES, S.L.",León/LEON,"RW, CP",,,
40.21975/VA,"ALIMENTOS CONGELADOS CARRASCAL, S. A.",Valladolid/VALLADOLID,CS,,,
40.21999/BU,"MANTEQUERIAS ARIAS, S. A.",Burgos/BURGOS,CS,,,
10.19853/ZA,EMBUTIDOS ARTESANALES FIDALGO S.L.,Zamora/VILLAFAFILA,PP,,MP,
10.19856/SO,CARNICAS HERMANOS GIAQUINTA SL,Soria/SORIA,"CS, CP, MM, MP, PP",,MP,
26.09070/BU,"PIZZAS ARTESANAS VILLALBILLA, S. L.",Burgos/VILLALBILLA DE BURGOS,PP,,MP,
40.22065/ZA,"BAHIA PRINCIPE CONGELADOS, S. L.",Zamora/ZAMORA,CS,,,
40.22066/SO,"GENERAL DE MEDICAMENTOS, S. A.",Soria/SORIA,CS,,,
40.22067/SA,FRANCISCO BLAZQUEZ GONZALEZ,Salamanca/BEJAR,CS,,,
10.19944/LE,"NOBLE-RES, S. L.",León/LEON,"CS, CP",,,
15.05777/ZA,CRISTIAN DE ANTON CARRERA,Zamora/SAN PEDRO DE CEQUE,PP,,,
10.19976/P,INDUSTRIAS CARNICAS PEÑAFRIA S. L.,Palencia/TORQUEMADA,PP,,MP,
10.19980/VA,"CARNICERIA GEÑIN, S.L.",Valladolid/VALLADOLID,"CP, MM, MP",,,
15.05781/SG,CEDILLO PRODUCCIONES S.L.,Segovia/CAMPO DE SAN PEDRO,PP,,,
10.19990/SG,"MUÑOZ BERZAL HERMANOS, S. A.",Segovia/RIAZA,CP,,,
10.19999/SG,JUSTO GARCIA CALLEJO S.L.,Segovia/CARBONERO EL MAYOR,PP,,MP,
10.20003/SA,"HISPANO CARNICAS SALMANTINAS, S.L.U.",Salamanca/PALOMARES,"CS, RW",,,
40.22249/LE,"HERMANOS OBLANCA, S. L.",León/ONZONILLA,"CS, RW",,,
10.20018/SA,"MANUEL PARRA E HIJOS, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.20022/SO,"CASA CATALAN 1909, S. L.",Soria/AGREDA,"CP, MM, MP, PP",,MP,
10.20023/SA,"EMBUTIDOS ARTESANOS IGLESIAS RODRIGUEZ, S.L.",Salamanca/GUIJUELO,"RW, MM, MP, PP",,MP,
15.05799/ZA,MANUELA GALLEGO MARTIN,Zamora/BAMBA,RW,,,
10.20085/LE,"EMBUTIDOS GEAL, S. L.",León/FERRAL DEL BERNESGA,"MM, MP, PP",,MP,
10.20088/SA,"MARIO Y ENRIQUE GONZALEZ, S. A.",Salamanca/GUIJUELO,PP,,MP,
10.20091/SA,"JAMONES Y EMBUTIDOS MAERA, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.20137/SA,"EXPLOTACION GANADERA HERGOSAN, S.L.",Salamanca/LEDRADA,"RW, CP, MM, MP, PP",,MP,
10.20138/SA,"CARNICAS SECRETARIAT, S.L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.20139/SA,"JOALJA PEREZ MORATO, S. L.",Salamanca/FUENTERROBLE DE SALVATIERRA,"RW, PP",,MP,
14.02543/VA,"GRANJA PINARILLOS, S.L.",Valladolid/VIANA DE CEGA,EPC,,,
10.20191/SA,"CARNICAS JOSELITO, S. A.",Salamanca/GUIJUELO,"RW, PP",,MP,
10.20192/ZA,"MONTELUEÑO, S. L.",Zamora/COBREROS,PP,,MP,
10.20193/VA,"HERMANOS SANCHEZ MUÑOYERRO, S.L.",Valladolid/SALVADOR DE ZAPARDIEL,CS,,,
10.20212/SA,"MARTIN GOMEZ, S. A.",Salamanca/GUIJUELO,PP,,MP,
14.02547/VA,"GERARDO DE LUCAS, S. L.",Valladolid/CORCOS,EPC,,,
40.22635/SG,"VALYRE, S. L.",Segovia/HONTORIA,CS,,,
10.20243/ZA,"CARNICAS HUERTOS MORALEJO, S.L.",Zamora/ZAMORA,"CS, RW, CP",,,
15.05905/LE,SOTERANO BERNARDO ALVAREZ S.L.,León/MATADEON DE LOS OTEROS,"RW, PP",,,
40.22736/LE,VICTOR JAVIER GONZALEZ VIÑUELA,León/LEON,CS,,,
40.22737/SA,"RECURSOS ALIMENTICIOS MADRID - GALICIA, S. L.",Salamanca/BEJAR,"CS, RW",,,
40.22738/SG,DISTRIBUCIONES ALIMENTARIAS SEGOVIANAS S.L.,Segovia/HONTORIA,CS,,,
40.22739/VA,"ACEITUNAS OLIBHER, S.L.",Valladolid/FUENSALDAÑA,CS,,,
10.20287/SG,JAMONES PASCUAL AREVALO S.L.,Segovia/CARBONERO EL MAYOR,PP,,MP,
15.05944/SA,FLORENCIO GOMEZ MUÑOZ,Salamanca/CIUDAD RODRIGO,CS,,,
10.20347/VA,"MARTIN & GEIJO, S. L.",Valladolid/VALLADOLID,"CS, CP, MM, MP",,,
12.16490/SA,"M. COLINAS PESCADOS, S. L.",Salamanca/SALAMANCA,CS,,,
10.20477/SA,"MIGUEL MARTIN GOMEZ, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.20480/P,AVICULTURA CAMPESINA PALENTINA C.B.,Palencia/AMAYUELAS DE ABAJO,"SH, CP",A,,
10.20502/SA,"SELECTOS EL MONTE, S.L.",Salamanca/GUIJUELO,PP,,MP,
10.20507/SA,"CESAR NIETO, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.20509/SG,"FRUCTUOSO AREVALO HERRERO, S. L.",Segovia/CANTIMPALOS,"RW, PP",,MP,
10.20548/SA,"EMBUTIDOS LEONCIO, S. L.",Salamanca/GUIJUELO,"CS, PP",,MP,
40.23242/ZA,"COMERCIAL SAN FRONTIS, S. L.",Zamora/ZAMORA,CS,,,
10.20581/SA,"HELMANTICA TERRA, S.L.",Salamanca/GUIJUELO,RW,,MP,
10.20594/SO,CARNICERIA MARTINEZ S.C.,Soria/ALMARZA,"MM, MP, PP",,MP,
10.20607/SG,"YAH JAMONES, S. L.",Segovia/ENCINILLAS,PP,,MP,
10.20611/BU,"CARNICAS TAJADURA PROGRESO, S.L.",Burgos/BURGOS,CS,,,
40.23389/LE,"CODALVA, S. L.",León/CAMPONARAYA,"CS, RW",,,
10.20658/BU,"CARNICAS ISABEL ALONSO, S.L.",Burgos/BURGOS,"CS, CP, MM, MP",,,
10.20660/ZA,MARIA MAGDALENA MANZANAS GONZALEZ,Zamora/GRISUELA,CS,,,
10.20734/SA,"CATEDRA SALMANTINA, S. L. U.",Salamanca/LEDRADA,PP,,MP,
40.23586/BU,"PROAVEN MUÑOZ, S. L.",Burgos/ARANDA DE DUERO,CS,,,
40.23641/LE,"HEREDEROS DE ELICERIO Y JESUSA, S. L.",León/SAN ANDRES DEL RABANEDO,CS,,,
40.23703/AV,"AVILA CALIDAD , S. L.",Ávila/AVILA,CS,,,
40.23735/VA,SAUL FURONES S.L.,Valladolid/SANTOVENIA DE PISUERGA,CS,,,
40.23736/SA,"MARCOS SOTOSERRANO, S. L.",Salamanca/SOTOSERRANO,CS,,,
40.23785/BU,"SUPERMERCADOS SABECO, S.A.",Burgos/MIRANDA DE EBRO,CS,,,
40.23821/SA,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Salamanca/MONTALVO (EL),CS,,,
10.20890/SA,"CARNICAS SANTOS LOBO, S. L.",Salamanca/CARBAJOSA DE LA SAGRADA,"CS, CP, MM, MP",,,
10.20899/SA,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Salamanca/CARBAJOSA DE LA SAGRADA,"CS, RW, MM, MP",,,
40.23851/ZA,"MEDINA-DUERO, S. L.",Zamora/ZAMORA,CS,,,
40.23869/VA,AITOR CARBALLO RUBIO,Valladolid/VALLADOLID,CS,,,
40.23962/VA,"SUPERCASH VALLADOLID, S. L. U.",Valladolid/VALLADOLID,CS,,,
10.20984/SG,"MENDOZA ARRANZ, S. L.",Segovia/CANTIMPALOS,PP,,MP,
10.21021/LE,"FRIGORIFICOS INDUSTRIALES DEL BIERZO,S.A",León/SAN ROMAN DE BEMBIBRE,"RW, PP",,MP,
15.06285/SO,PRODUCTOS CARNICOS LLORENTE S.A.,Soria/SORIA,CS,,,
10.21073/P,CLARA ISABEL BEZOS ESCUDERO,Palencia/FUENTES DE NAVA,PP,,MP,
40.24241/SG,"SERVICHEF GASTRONOMIA, S.L.",Segovia/LASTRILLA (LA),CS,,,
10.21098/SA,"IBERICOS LA ENCINA CHARRA, S. L.",Salamanca/GALLEGOS DE ARGAÑAN,PP,,MP,
12.17186/BU,"ANGULAS AGUINAGA, S.A.U.",Burgos/BURGOS,"PP, FFP",,,
10.21110/BU,"ARCECARNE, S.L.",Burgos/BURGOS,"CS, CP, MM, MP",,,
10.21137/SA,PINAJARRO ALIMENTACION S.L.,Salamanca/SORIHUELA,"MM, MP, PP",,MP,
14.02617/BU,"GRANJA AVICOLA CONEJERO, S. L.",Burgos/QUINTANAPALLA,EPC,,,
15.06329/VA,"PICO MELERO, E.S.P.J.",Valladolid/SARDON DE DUERO,"CS, PP",,,
40.24324/ZA,JOSE ANTONIO GARCIA BLANCO,Zamora/ZAMORA,CS,,,
10.21332/SA,"MATADERO FRIGORIFICO DE FUENTES, EL NAVAZO, S.L.",Salamanca/FUENTES DE BEJAR,"CS, SH, CP, PP",P,MP,
10.21342/SA,"CHACINAS IBERICAS DE LOS SANTOS, S. L.",Salamanca/SANTOS (LOS),"CP, PP",,MP,
40.24628/BU,"ALINOR, S. L.",Burgos/MIRANDA DE EBRO,CS,,,
40.24632/SA,MARTIN MATIAS ALMARAZ VIDA,Salamanca/SALAMANCA,CS,,,
40.24780/VA,VALENTIN MARTIN GALLEGO,Valladolid/MEDINA DEL CAMPO,CS,,,
40.24782/SA,"JAIGAL SALAMANCA, S.L.",Salamanca/POLIGONO INDUSTRIAL LOS VILLARES,CS,,,
14.02644/SG,"PEDAQUE, S. L.",Segovia/FUENTEMILANOS,EPC,,,
10.21445/SA,"INDUSTRIAS CARNICAS IGLESIAS, S. A.",Salamanca/MORIÑIGO,"RW, PP",,MP,
10.21446/ZA,MARIA DEL CARMEN ARES ALFONSO,Zamora/VILLALPANDO,"CP, MM, MP, PP",,MP,
10.21450/SG,"CARNICAS TABLADILLO, S. L.",Segovia/TABLADILLO,"CS, SH, CP, MM, MP",P,,
10.21469/SO,CARNICAS SIERRA DE TORANZO SL,Soria/OLVEGA,"CP, MM, MP, PP",,MP,
10.21483/SA,"CIPRIANO HERNANDEZ, S. A.",Salamanca/CARBAJOSA DE LA SAGRADA,"CS, RW, CP, MM, MP",,,
12.17515/SA,FRANCISCO JAVIER CUESTA SANCHEZ,Salamanca/SALAMANCA,CS,,,
10.21507/LE,OLGA BREZMES NICOLAS,León/MANSILLA DE LAS MULAS,"RW, PP",,MP,
15.06509/BU,"LACTEAS FLOR DE BURGOS, S.L.U.",Burgos/BURGOS,"PP, CC",,,
40.25000/SA,"HELMANTICA DE BEBIDAS, S. L.",Salamanca/SALAMANCA,CS,,,
40.25008/SG,VILLEGAS GAMIFER S.L.,Segovia/VALVERDE DEL MAJANO,CS,,,
10.21579/ZA,"ASOVINO, S.COOP.",Zamora/CORESES,"CS, CP",,,
15.06542/ZA,"EL PILAR, S. C.",Zamora/SANTA CRISTINA DE LA POLVOROSA,PP,,,
10.21617/AV,"CARNES BARBERO, S. L.",Ávila/BARRACO (EL),"CS, RW, SH, CP, PP","B, C, O",ST,
40.25090/VA,"CLAVO FOOD FACTORY, S.A.",Valladolid/TORDESILLAS,CS,,,
14.02662/P,"INDUSTRIAS CARNICAS SANTA MARINA, S. L.",Palencia/PALENCIA,CS,,,
40.25103/VA,"JVESA SERVICIOS FRIGORIFICOS, S. L.",Valladolid/MEDINA DEL CAMPO,CS,,,
12.17664/VA,"MARTINEZ DE QUEL, S.L.",Valladolid/VALLADOLID,CS,,,
10.21661/SA,INDUSTRIAS CARNICAS LORIENTE PIQUERAS S.A.,Salamanca/GUIJUELO,"RW, PP",,MP,
10.21662/SA,CARLOS PARRA SANCHEZ,Salamanca/LEDRADA,RW,,MP,
15.06586/ZA,"LACTEAS LA HINIESTA, S. L.",Zamora/HINIESTA (LA),PP,,,
40.25179/SA,"JAMONES J. J. SALAMANCA, S. L.",Salamanca/PEÑARANDA DE BRACAMONTE,CS,,,
10.21674/SO,"PRODUCTOS CARNICOS ALMAZAN, S. L.",Soria/ALMAZAN,"MM, MP, PP",,MP,
40.25199/AV,PEDRO GARCIA MARTIN,Ávila/COLILLA (LA),CS,,,
40.25201/VA,"ARRANZ AGUADO, S.L.",Valladolid/PEÑAFIEL,CS,,,
26.10378/ZA,"CASQUERIA SUSI, S.L.",Zamora/VILLARALBO,PP,,MP,
12.17739/P,"SELECTOS DE CASTILLA, S. A.",Palencia/VILLAMARTIN DE CAMPOS,CS,,,
10.21727/SG,"INCOVA CENTRO CARNICO, S. A.",Segovia/ESPINAR (EL),"CS, SH, CP, MM, MP",B,,
15.06617/SA,"HACIENDA ZORITA FARM FOODS, S.L.",Salamanca/SAN PELAYO DE GUAREÑA,PP,,,
10.21770/SG,"DOMINGO DE PEDRO MORENO E HIJOS, S. L.",Segovia/MATILLA (LA),"CP, PP",,MP,
10.21777/LE,"DE LO NUESTRO ARTESANO, S. L.",León/CARRACEDELO,PP,,MP,
10.21778/LE,"EMBUTIDOS HOMPANERA, S. L.",León/SANTAS MARTAS,"RW, PP",,MP,
26.10442/P,"INDUSTRIA GASTRONOMICA BLANCA MENCIA, S.L.",Palencia/DUEÑAS,PP,,MP,
40.25383/VA,"EXCLUSIVAS IRIS, S. L.",Valladolid/CISTERNIGA,CS,,,
40.25387/P,"INDUSTRIA GASTRONOMICA BLANCA MENCIA, S.L.",Palencia/DUEÑAS,CS,,,
10.21799/SA,"MECAQUIMICA, S. L.",Salamanca/SALAMANCA,CS,,,
10.21846/SA,"EMBUTIDOS FERMIN, S. L.",Salamanca/TAMAMES,"CS, RW, CP, PP",,MP,
15.06668/AV,"PRODUCTOS ARTESANOS VALDECABRAS, S. L.",Ávila/CANDELEDA,PP,,,
10.21873/BU,"CORDEROS LECHALES GALINDO, S. L.",Burgos/ARANDA DE DUERO,"CS, CP",,,
10.21888/SA,"CARNICAS SAVE, S. L.",Salamanca/SALAMANCA,"CS, CP",,,
10.21922/SA,ALINA MIHAELA BESTELIU .,Salamanca/GUIJUELO,"CS, RW",,MP,
14.02684/SG,ABILIO GARCIA GILSANZ,Segovia/BRIEVA,EPC,,,
10.21957/SA,"DEHESA DE GUIJUELO, S. L.",Salamanca/MONTEJO,"CS, PP",,MP,
10.21974/SA,"CARNICAS FRANJOVE, S. L.",Salamanca/SANTIBAÑEZ DE BEJAR,PP,,MP,
10.21975/SA,"JAMONES Y EMBUTIDOS HERMANOS MARTIN SANCHEZ, S. L.",Salamanca/SANTIBAÑEZ DE BEJAR,PP,,MP,
10.22002/SG,"EMBUTIDOS LOS SANPEDROS, S. L.",Segovia/SAN PEDRO DE GAILLOS,PP,,MP,
26.10672/BU,"ANGULAS AGUINAGA, S.A.U.",Burgos/BURGOS,PP,,,
10.22026/LE,POLLO RURAL GERAS S.L.,León/GERAS,RW,,,
10.22028/SA,"IBERICOS ARTESANOS J. SANZ, S. L.",Salamanca/ALDEATEJADA,RW,,MP,
10.22035/BU,MARIANO BEREZO PEREZ,Burgos/ESTEPAR,CP,,,
15.06780/SA,SOCIEDAD COOPERATIVA PUENTESAN,Salamanca/GOMECELLO,PP,,,
40.26001/VA,RANURE 2014 S.L.,Valladolid/VALLADOLID,CS,,,
15.06800/LE,"SUROLAIT, S. A.",León/ONZONILLA,PP,,,
40.26050/LE,"DISTRIBUCIONES ALONSO CANDANEDO, S. L.",León/ONZONILLA,CS,,,
10.22155/SA,"EXPLOTACIONES AGRICOLAS PASCUAL ALFONSO, S. L.",Salamanca/SALAMANCA,"CS, PP",,MP,
40.26106/VA,ANDRES GARCIA SANZ,Valladolid/VALLADOLID,CS,,,
15.06810/VA,SOCIEDAD COOPERATIVA CRICA,Valladolid/MEGECES,"RW, PP",,,
15.06833/ZA,"SUMINISTROS TEO CALPORC, S.L.",Zamora/BENAVENTE,"CS, PP",,,
40.26173/SG,C. B. JOSE ANTONIO SANCHO E HIJO,Segovia/GARCILLAN,CS,,,
26.10848/SG,RTE. JOSE MARIA EVENTOS S.L.,Segovia/SEGOVIA,PP,,MP,
12.18323/BU,"LANGUS SEAFOOD, S.L.",Burgos/BURGOS,CS,,,
10.22264/SA,"ATILANO GONZALEZ GOMEZ, S. L.",Salamanca/LEDRADA,PP,,MP,
10.22301/SA,"CESAR NIETO GROUP, S.L.",Salamanca/GUIJUELO,"CS, CP, PP",,MP,
40.26329/VA,"JORPESCA 2004, S. L.",Valladolid/PEÑAFIEL,CS,,,
10.22338/VA,CAMPABLICA S.L.,Valladolid/MAYORGA,PP,,MP,
10.22385/AV,"HERMANOS PERIBAÑEZ, C.B.",Ávila/AVILA,CP,,,
10.22452/BU,ALEJANDRO FERNANDEZ-VILLA GUTIERREZ-SOLANA,Burgos/ESPINOSA DE LOS MONTEROS,"SH, CP, PP",A,MP,
10.22453/SA,C. B. CARLOSAN,Salamanca/PUEBLA DE SAN MEDEL,PP,,MP,
10.22454/LE,JOSE MARCOS CARRERA FERNANDEZ,León/PRADORREY,"CS, CP, MM, MP, PP",,MP,
15.06921/LE,SOCIEDAD COOPERATIVA LIMITADA CEA ESLA,León/MANSILLA DE LAS MULAS,CC,,,
40.26616/SA,ENABOY CASTILLA S.L.,Salamanca/CASTELLANOS DE MORISCOS,CS,,,
15.06939/ZA,SOCIEDAD COOPERATIVA EL CARRIZAL DE CAMPOS,Zamora/TORRES DEL CARRIZAL,PP,,,
10.22538/SA,"ARTESANOS DEL IBERICO LA HUEBRA, S. L.",Salamanca/VECINOS,"CP, MM, MP, PP",,MP,
15.06952/BU,LACTEOS BUREBANOS S.L,Burgos/GRISALEÑA,PP,,,
10.22575/SA,"JAMON PRIM SALAMANCA, S. L.",Salamanca/MACOTERA,"CP, PP",,MP,
10.22576/SA,"DEHESA IBERICA LAS PLANAS, S.L.",Salamanca/CARBAJOSA DE LA SAGRADA,CS,,,
15.06977/ZA,"GANADINE 2004, S. L.",Zamora/MORALEJA DE SAYAGO,CS,,,
10.22676/ZA,"CARNICAS CASASECA, S. L.",Zamora/VALCABADO,"CS, RW",,,
10.22691/SO,"CARNES DE BUEY, S. L.",Soria/SORIA,CS,,,
40.27020/ZA,"SERZABE, S. L.",Zamora/CORESES,CS,,,
40.27023/SO,"DISTRIBUCIONES DISGAR SORIA, S.L.",Soria/SORIA,CS,,,
10.22698/SG,"SANCHONAR, S.L.U.",Segovia/SANCHONUÑO,"SH, CP, MM, MP, PP",A,MP,
10.22734/SA,JOSE CARLOS BARRIGA BARBERO,Salamanca/SANTA MARTA DE TORMES,CS,,,
10.22797/SA,"GRUPO ALIMENTARIO NATURIBER, S.L.U.",Salamanca/FUENTERROBLE DE SALVATIERRA,PP,,MP,
10.22799/SA,"MARDESA SALAMANCA, S. L.",Salamanca/SALAMANCA,"CS, RW, PP",,MP,
10.22801/SA,EUGENIA GARCIA MUÑOZ,Salamanca/GUIJUELO,CP,,,
10.22886/SA,"CABALLERO BENITO, S. L.",Salamanca/GUIJUELO,"CS, PP",,MP,
10.22891/ZA,ANDRES POMEDA IGLESIAS,Zamora/VILLARDECIERVOS,PP,,MP,
12.18974/VA,REPRESENTACIONES EXCLUSIVAS VILLAGARCIA S.L.,Valladolid/CISTERNIGA,PP,,,
14.02752/AV,DAVID GOMEZ PEREA,Ávila/PIEDRALAVES,EPC,,,
40.27383/VA,REPRESENTACIONES EXCLUSIVAS VILLAGARCIA S. L.,Valladolid/CISTERNIGA,CS,,,
40.27393/BU,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION, S.A.",Burgos/MIRANDA DE EBRO,CS,,,
40.27394/SA,FRANCISCO DERECHO MARTIN,Salamanca/SALAMANCA,"CS, WM",,,
40.27395/SA,"ACEITUNAS DOMINGUEZ, S. A.",Salamanca/SALAMANCA,WM,,,
40.27460/ZA,"FITOSAN, S. L.",Zamora/CASTROGONZALO,CS,,,
10.22962/AV,JOSE MARIA VELAZQUEZ GONZALEZ,Ávila/NAVATALGORDO,"CP, PP",,MP,
26.11502/P,"SELECTOS DE CASTILLA, S. A.",Palencia/VILLAMARTIN DE CAMPOS,PP,,MP,
40.27539/BU,SOCIEDAD COOPERATIVA PROVINCIAL AVICOLA Y GANADERA DE BURGOS,Burgos/BURGOS,CS,,,
14.02758/SA,"INDUSTRIAS AGUSTIN RIESCO, S. L.",Salamanca/SALAMANCA,CS,,,
10.22984/ZA,"INDUSTRIAS CARNICAS FAMJOM, S. L.",Zamora/CORESES,SH,"C, O",,
14.02764/LE,"CANTOS BLANCOS NORTE, S. L.",León/VILLABRAZ,EPC,,,
10.23007/SA,"CARNICAS FRANJOVE, S. L.",Salamanca/GUIJUELO,"RW, PP",,MP,
10.23008/SA,"INDUSTRIAS AGUSTIN RIESCO, S. L.",Salamanca/SALAMANCA,"CS, WM",,,
10.23009/SA,"DEHESA LOS LINARILLOS, S. L. U.",Salamanca/GUIJUELO,PP,,MP,
10.23013/SA,FERMIN RAMOS RODRIGUEZ,Salamanca/GUIJUELO,PP,,MP,
40.27640/LE,"NAVAHER, S.L.",León/NAVATEJERA,CS,,,
40.27643/LE,"MERCADONA, S.A.",León/VILLADANGOS DEL PARAMO,CS,,,
10.23044/VA,ALEJANDRO REVILLA GOMEZ,Valladolid/VILLALON DE CAMPOS,"CP, MM, MP",,,
40.27755/SA,CARLOS ALBERTO LUIS CEJUDO,Salamanca/SALAMANCA,CS,,,
10.23081/BU,"EMBUTIDOS TRADICIONALES DE VILLARCAYO, S. L. U.",Burgos/VILLARCAYO,RW,,MP,
10.23099/SA,"CARNICAS MANROS, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.23100/SA,"ENMERJOSA, S. L.",Salamanca/BEJAR,"RW, CP, MM, MP, PP",,MP,
15.07174/LE,OLGA HERNANDEZ GAGO,León/SAHECHORES DE RUEDA,PP,,,
10.23120/SG,"CARNICAS BRIZ, S.L.",Segovia/SEGOVIA,"CS, CP, MM, MP, PP",,MP,
10.23162/ZA,"CONTROL Y GESTION DEL PORCINO 2010, S.L.",Zamora/ROALES,RW,,MP,
40.27987/AV,"AVES VAZQUEZ, S. L.",Ávila/AVILA,CS,,,
40.27988/BU,"EMBUTIDOS LA MIRANDESA, S. L.",Burgos/MIRANDA DE EBRO,CS,,,
10.23181/AV,MARIA JOSE DOÑATE LOPEZ,Ávila/COLILLA (LA),"MM, MP, PP",,MP,
15.07215/BU,"FUENTE HUMORERA, S. L.",Burgos/RIOSECO,PP,,,
10.23243/AV,CARNICAS CARLOS BLANCO S. L. U.,Ávila/AREVALO,"CS, SH, CP","P, fG",,
40.28143/LE,"EMBUTIDOS GEAL, S. L.",León/FERRAL DEL BERNESGA,CS,,,
40.28147/VA,"DISTRIBUCIONES MIGUEL ANGEL 2009, S. L.",Valladolid/SANTOVENIA DE PISUERGA,CS,,,
10.23286/BU,"ARCEPIEL, S. L.",Burgos/BURGOS,PP,,ST,
10.23305/SA,"IBERICOS BECAR LEDRADA, S.L.",Salamanca/LEDRADA,PP,,MP,
40.28318/VA,"COVADUL FAST FOOD, S.L.",Valladolid/VALLADOLID,CS,,,
10.23367/SA,"JOSE LUIS BERROCAL E HIJOS, S. L.",Salamanca/GALLEGOS DE SOLMIRON,PP,,MP,
10.23369/SA,"GAGO IBERICO HAM & NATURAL MEAT, S.L.",Salamanca/CASTELLANOS DE MORISCOS,"CS, RW, PP",,MP,
15.07295/ZA,BODEGAS Y VIÑEDOS FERNANDEZ RIVERA S.L.,Zamora/VADILLO DE LA GUAREÑA,PP,,,
10.23410/SA,JOSE INOCENTE DOMINGUEZ DOMINGUEZ,Salamanca/SANTIBAÑEZ DE BEJAR,"RW, PP",,MP,
10.23440/SA,SOCIEDAD COOPERATIVA IBERICOS DEHESA GRANDE,Salamanca/VITIGUDINO,"RW, PP",,MP,
10.23488/SA,"JAMONES QUERCUS,S.A.",Salamanca/BEJAR,PP,,MP,
10.23491/SA,"AGUSTIN LUIS GOMEZ E HIJOS, S.A.",Salamanca/GUIJUELO,PP,,MP,
40.28631/BU,"COMERCIAL BURGALESA DE DISTRIBUCION 2008, S. L. U.",Burgos/BURGOS,CS,,,
10.23541/BU,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Burgos/BURGOS,"CP, MM, MP, PP",,MP,
12.19649/BU,"DIEGO PORCELOS, S.A.",Burgos/BURGOS,CS,,,
14.02809/SO,"AVICOLA CIRIA, S.L.",Soria/ALDEALAFUENTE,EPC,,,
40.28763/SA,DISTRIBUCIONES DISALSO S.L.,Salamanca/POLIGONO INDUSTRIAL LOS VILLARES,CS,,,
10.23635/SA,"EMBUTIDOS FILI, S.L.",Salamanca/NAVALES,CP,,,
10.23636/LE,"COMERCIO Y DISTRIBUCION DE ALIMENTOS EL LLANO, S.L.",León/VILORIA DE LA JURISDICCION,"CP, MM, MP, PP",,MP,
10.23648/SA,DAVID HERNANDEZ GONZALEZ,Salamanca/SANTIBAÑEZ DE BEJAR,PP,,MP,
12.19788/P,"SEMARK AC GROUP, S.A.",Palencia/VILLAMURIEL DE CERRATO,CS,,,
26.12247/BU,"EMBUTIDOS DE CARDEÑA, S.L.",Burgos/CARDEÑADIJO,PP,,MP,
