Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
10.08586/V,"BON GUST ELABORATS, S.L.",Valencia/València/BENAGUASIL,"CS, RW, CP, MM, MP, PP",,MP,
10.08589/GR,"CARMONA VARON, ANTONIO",Granada/VALLE DEL ZALABI,"CP, PP",,MP,
10.08618/SG,"CARNES NATURALES SEGOVIANAS, S. L.",Segovia/CARBONERO EL MAYOR,"CS, SH, CP","P, C, O",,
10.08638/GR,CARNES TOLESA S.L.,Granada/GRANADA,"CS, CP",,,
10.08659/CR,"EMBUTIDOS NARANJO, S.L.",Ciudad Real/BOLAÑOS DE CALATRAVA,"CP, PP",,MP,
10.08664/M,"MANUEL JAQUETE, S.L.",Madrid/MADRID,"RW, CP, MM, MP",,MP,
10.08671/GR,EMBUTIDOS Y JAMONES HERMANOS POZO S.L.,Granada/CULLAR,"CP, MM, MP, PP",,MP,
10.08695/B,CARNIQUES D'OSONA SL,Barcelona/VIC,"CS, CP",,,
10.08707/VA,"RESTAURANTE MANNIX, C.B.",Valladolid/CAMPASPERO,"SH, PP","C, O",ST,
10.08713/VA,SOCIEDAD COOPERATIVA DE SERVICIOS CARNICOS VILLA DEL ALON,Valladolid/VILLALON DE CAMPOS,SH,"P, B, C, O",,
10.08730/LO,FERNANDO MARTINEZ SANTAMARIA,"Rioja, La/VENTOSA","CP, MM, MP, PP",,MP,
10.08751/B,M. VILAMALA SL,Barcelona/TARADELL,"CP, MM, MP, PP",,MP,
10.08754/TE,"MATADERO COMARCAL VALDERROBRES, S.L.",Teruel/VALDERROBRES,"SH, PP","P, C, O",ST,
10.08774/CC,DOSMAR S.L.,Cáceres/ACEHUCHE,"CP, PP",,MP,
10.08780/SA,"HIJOS DE SALVADOR MARTIN, S. L.",Salamanca/CAMPILLO DE SALVATIERRA,"CP, PP",,MP,
10.08823/B,J. VIÑAS SA,Barcelona/VIC,"CS, SH, CP, MM, MP","B, C, O, S",,
10.08826/VI,"CARNICAS MIROTZ, S.L.",Araba/Álava/VITORIA-GASTEIZ,"RW, CP, PP",,MP,
10.08827/TE,AYUNTAMIENTO DE CALACEITE,Teruel/CALACEITE,SH,"C, O",,
10.08893/BA,PRODUCTOS DEL ENCINAR S.L.,Badajoz/VALVERDE DE BURGUILLOS,"SH, CP, PP",P,MP,
10.08899/SA,"JAMONES ALJOMAR, S. A.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.08904/TF,MATADERO INSULAR DE TENERIFE. S.A.,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,"SH, CP","R, P, B, C, O, L",,
10.08908/TO,INDUSTRIAS CARNICAS TALAVERA S.L.,Toledo/TALAVERA DE LA REINA,"CP, MM, MP, PP",,MP,
10.08913/SA,"JOVENSA, S. L.",Salamanca/CAMPILLO DE SALVATIERRA,"CP, PP",,MP,
10.08914/SA,"YUSTE Y NAVARRO, S. L.",Salamanca/SANTOS (LOS),"CP, PP",,MP,
10.08915/SA,"ELABORACION DE PRODUCTOS IBERICOS, S. A. L.",Salamanca/FUENTES DE BEJAR,"CP, PP",,MP,
10.08920/B,SUMINISTROS A CARNICERIAS SA,Barcelona/BARCELONA,"CS, CP",,,
10.08929/VA,CARNICAS TORRES-LOBO S.L.,Valladolid/VALLADOLID,"CS, CP",,,
10.08931/C,"PRODUCTOS CARNICOS DOMINGUEZ, S.L.","Coruña, A/VIMIANZO","CS, CP, MM, MP, PP",,MP,
10.08934/BA,MAFRESA EL IBERICO DE CONFIANZA S.L.,Badajoz/FREGENAL DE LA SIERRA,"SH, CP, PP",P,MP,
10.08943/GC,CABILDO INSULAR DE LANZAROTE,"Palmas, Las/ARRECIFE",SH,"P, B, C, O, L",,
10.08946/IB,"COMERCIAL MALLORQUINA DE CARNES, SLU",Islas Baleares/PALMA,"CS, CP, MM, MP",,,
10.08948/PM,AVICOLA MANACOR SA,Palma de Mallorca/MANACOR,"RW, CP",,,
10.08959/GR,PRODUCTOS CARNICOS EL CHORRILLO S.A.LABORAL,Granada/TREVELEZ,"CP, MM, MP, PP",,MP,
10.08961/TE,AYUNTAMIENTO DE HIJAR,Teruel/HIJAR,SH,"P, C, O",,
10.08964/Z,AYUNTAMIENTO DE LECERA,Zaragoza/LECERA,SH,"P, C, O",,
10.09046/PM,"KARTA MEMOSA, S.A.",Palma de Mallorca/CIUTADELLA DE MENORCA,"CP, MM, MP",,,
10.09074/SE,PEDRO GONZALEZ DE LUIS S.L.,Sevilla/SEVILLA,CP,,,
10.09090/SE,SANTA CLARA ALIMENTACION S.L.,Sevilla/SEVILLA,"CS, CP, MM, MP",,,
10.09112/B,CARNS MARTORELL SL,Barcelona/CUBELLES,"CS, CP, MM, MP",,,
10.09137/O,EMILIO FERREIRA GARCIA SL,Asturias/ZARREU,"SH, CP","B, C, O",,
10.09138/SS,DISTRIBUCIONES ZAMORA S.L.,Gipuzkoa/IRUN,CP,,,
10.09139/O,MARIA JOSE PEREZ PAZ,Asturias/FARRAPA (A),SH,B,,
10.09140/O,"ALVAREZ RODRIGUEZ, ISABEL",Asturias/SAN ANTOLIN,"SH, CP","P, B, C, O",,
10.09141/O,"BELSO, CB",Asturias/BELMONTE/BALMONTE,SH,"P, B, C, O",,
10.09146/L,CARNIQUES PIJUAN SL,Lleida/ARTESA DE SEGRE,"CP, MM, MP, PP",,MP,
10.09149/Z,AYUNTAMIENTO DE NONASPE,Zaragoza/NONASPE,SH,"P, C, O",,
10.09150/Z,AYUNTAMIENTO DE FABARA,Zaragoza/FABARA,SH,"P, C, O",,
10.09165/Z,AYUNTAMIENTO DE FUENTES DE EBRO,Zaragoza/FUENTES DE EBRO,SH,"P, C, O",,
10.09167/Z,AYUNTAMIENTO DE SÁSTAGO,Zaragoza/SASTAGO,SH,"C, O",,
10.09171/V,AYUNTAMIENTO DE MACASTRE,Valencia/València/MACASTRE,SH,"B, C, O",,
10.09183/CS,AYUNTAMIENTO DE ALBOCACER,Castellón/Castelló/ALBOCASSER,SH,"P, C, O",,
10.09184/CS,AYUNTAMIENTO DE JERICA,Castellón/Castelló/JERICA,SH,"P, C, O",,
10.09187/SE,PRODUCTOS SIERRA MORENA S.L.,Sevilla/REAL DE LA JARA (EL),"CP, GHE, PP","wL, wA, wU, wG",MP,
10.09189/CR,"LOPEZ LOPEZ, JUAN MANUEL",Ciudad Real/SOCUELLAMOS,"CP, PP",,MP,
10.09203/HU,"MATADERO DE BELVER , S.C",Huesca/BELVER DE CINCA,"SH, CP, MM, MP, PP","C, O",ST,
10.09204/HU,AYUNTAMIENTO DE AINSA-SOBRARBE,Huesca/AINSA,SH,"B, C, O",,
10.09212/LU,"EXPLOTACIONES VIVEIRO, S.L.",Lugo/VIVEIRO,"SH, CP","P, B, C, O, S",,
10.09216/L,TORRENT MONTALA SL,Lleida/BORGES BLANQUES (LES),"CS, SH, CP","B, C, O",,
10.09230/Z,AYUNTAMIENTO DE TAUSTE,Zaragoza/TAUSTE,SH,"P, B, C, O",,
10.09241/J,ASOCIACION DE CARNICEROS DE BAEZA S.L.,Jaén/BAEZA,SH,"P, B, C, O",,
10.09242/H,RAICES SERRANAS DE JABUGO S.L.,Huelva/ZALAMEA LA REAL,"CP, MM, MP, PP",,MP,
10.09292/LE,"CECINAS PABLO, S. A.",León/ASTORGA,"CS, CP, MM, MP, PP",,MP,
10.09300/T,AJUNTAMENT DE CORNUDELLA DEL MONTSANT,Tarragona/CORNUDELLA DE MONTSANT,SH,"P, C, O",,
10.09302/HU,MATADERO OS GRAZ S.L,Huesca/BROTO,SH,"C, O",,
10.09318/HU,AYUNTAMIENTO DE PUENTE DE MONTAÑANA,Huesca/PUENTE DE MONTAÑANA,SH,"C, O",,
10.09321/HU,BALDANA ALIMENTACION Y GASTRONOMIA S.L.,Huesca/CHIA,SH,"C, O",,
10.09323/HU,MODESTO BIELSA S.C.,Huesca/ESCALONA,"SH, CP","P, B, C, O, S",,
10.09328/HU,"BIELSA MUR, JOSÉ LUIS",Huesca/PLAN,SH,"C, O",,
10.09343/Z,"PASTORES GR. COOP. PROD. D CARNE, S.COOP",Zaragoza/ZARAGOZA,"CS, CP, MM, MP, PP",,MP,
10.09356/OR,"EMBUTIDOS Y SALAZONES GARCIA MARCOS, S. L.",Ourense/VIANA DO BOLO,"CS, CP, MM, MP, PP",,MP,
10.09362/BA,MONTESANO EXTREMADURA S.A.,Badajoz/JEREZ DE LOS CABALLEROS,"CS, SH, CP, PP",P,"BL, MP",
10.09369/LE,FABRICA EMBUTIDOS Y JAMONES EZEQUIEL.S.L,León/VILLAMANIN DE LA TERCIA,"CS, CP, MM, MP, PP",,MP,
10.09370/OR,CARNICAS FRANCELOS MARINA S. CIVIL,Ourense/RIBADAVIA,"CP, PP",,MP,
10.09373/GE,CARNIQUES BALTASAR SL,Girona/RIPOLL,"CP, MM, MP",,,
10.09385/A,"MATADERO FRIGORIFICO BAÑERES DE MARIOLA, S.L.",Alicante/Alacant/BANYERES DE MARIOLA,SH,"P, C, O",,
10.09399/CR,S.C.T.A. MORALES FERNANDEZ,Ciudad Real/TIRTEAFUERA,"CP, MM, MP, PP",,MP,
10.09413/J,MATADERO INDUSTRIAL LOS ANGELES S.L.L.,Jaén/TORREPEROGIL,SH,"P, B, C, O, S",,
10.09414/GR,CARNICERIAS FRANCISCO GARCIA BULLEJOS S.L.,Granada/GRANADA,"CP, MM, MP, PP",,MP,
10.09418/CC,HERMANOS MATAS E HIJOS S.L.,Cáceres/MIRABEL,"CP, PP",,MP,
10.09420/BA,JAMONES Y PALETAS DEL SUROESTE S.A.,Badajoz/HIGUERA LA REAL,"CP, PP",,MP,
10.09423/CS,AYUNTAMIENTO DE VILLAFRANCA DEL CID,Castellón/Castelló/VILLAFRANCA DEL CID/VILAFRANCA,SH,"P, C, O",,
10.09432/LE,SALAZONES Y EMBUTIDOS MUÑOZ S.L.,León/VALDERAS,"CP, PP",,MP,
10.09433/LE,EMBUTIDOS J. FERNANDEZ S. L.,León/VALDERAS,"CP, MM, MP, PP",,MP,
10.09453/SE,NORTECAZA S.L.,Sevilla/PEDROSO (EL),"CP, GHE, MM, MP, PP","wL, wA, wU, wG",MP,
10.09455/GE,CARNS VILA SL,Girona/CORNELLA DEL TERRI,"RW, CP, MM, MP, PP",,MP,
10.09459/BA,"RODRIGUEZ MARABE, MANUEL",Badajoz/VALVERDE DE LEGANES,"CP, MM, MP, PP",,"BL, MP",
10.09464/V,"SAFOR FRET, S.A.",Valencia/València/DAIMUS,CP,,,
10.09515/CR,AYUNTAMIENTO DE VILLARTA DE SAN JUAN,Ciudad Real/VILLARTA DE SAN JUAN,SH,O,,
10.09523/CR,AYUNTAMIENTO DE MEMBRILLA,Ciudad Real/MEMBRILLA,SH,"P, B, C, O",,
10.09532/CR,"LOPEZ DE LA OSA MARTINEZ, DOMINGO",Ciudad Real/SOLANA (LA),SH,"C, O",,
10.09538/TO,AYUNTAMIENTO DE LOS NAVALUCILLOS,Toledo/NAVALUCILLOS (LOS),SH,"P, C, O",,
10.09552/SG,"HERMANOS VALVERDE, C.B.",Segovia/LASTRILLA (LA),"CS, CP, MM, MP",,,
10.09565/LE,"MAFRILE, S. L.",León/VILLAMOROS DE LAS REGUERAS,"CS, SH, CP","C, O",,
10.09569/CR,SOCIEDAD COOPERATIVA MATADERO DE SAN ANTON,Ciudad Real/VILLANUEVA DE LOS INFANTES,SH,"C, O",,
10.09570/CR,AYUNTAMIENTO DE COZAR,Ciudad Real/COZAR,SH,"C, O",,
10.09571/CR,ASCARMAT,Ciudad Real/PEDRO MUÑOZ,SH,"P, C, O",,
10.09573/AB,"DISTRIBUIDORA AVIPER, S.L.",Albacete/HELLIN,"CP, MM, MP, PP",,MP,
10.09578/CR,AYUNTAMIENTO DE TORRENUEVA,Ciudad Real/TORRENUEVA,SH,"C, O",,
10.09585/BA,CARMEN LA NINA E HIJOS S.L.,Badajoz/BIENVENIDA,"CP, PP",,MP,
10.09586/BA,CARNICAS MALDONADO S.L.,Badajoz/ALBURQUERQUE,"CP, PP",,MP,
10.09603/BA,EMBUTIDOS MOTA S.L.,Badajoz/CABEZA LA VACA,"CP, PP",,MP,
10.09627/SG,"OLIVARES DE BLAS, S. L.",Segovia/AYLLON,"SH, CP","C, O",,
10.09633/VA,GEMMA PAREDES GOMEZ,Valladolid/VILLALON DE CAMPOS,"SH, PP","C, O",ST,
10.09643/AV,"CARNES PEREZ MORENO, S. L.",Ávila/AVILA,"CS, SH, CP","P, C, O",,
10.09645/SO,JOSE ANTONIO DELGADO LAGUNAS,Soria/BURGO DE OSMA (EL),"RW, CP, GHE","wU, wG",MP,
10.09647/AV,MATADERO H.G. S.L.,Ávila/PASCUALGRANDE,"RW, SH, PP","P, B, C, O",ST,
10.09649/PM,"COMPANATGE, S.L.",Palma de Mallorca/SANTA EULARIA DES RIU,"CP, PP",,MP,
10.09659/GE,"JOSE LLAVALLOL, RICARD",Girona/ARMENTERA (L'),"CP, MM, MP, PP",,MP,
10.09696/ZA,"EMBUTIDOS Y JAMONES LEMA, S. L.",Zamora/SANTIBAÑEZ DE VIDRIALES,"RW, CP, PP",,MP,
10.09705/M,"FRANCISCO JAQUETE, S.L.",Madrid/ROZAS DE MADRID (LAS),"CS, RW, CP, MM, MP",,MP,
10.09725/C,"CARNICAS VISTA ALEGRE, S. L.","Coruña, A/LARACHA (A)","SH, PP","P, B, C, O, S",ST,
10.09734/J,AYUNTAMIENTO DE SANTIAGO DE PONTONES,Jaén/SANTIAGO DE LA ESPADA,SH,"C, O",,
10.09758/BA,IBERDEHESA ECOLOGICA S.L.,Badajoz/FREGENAL DE LA SIERRA,"CP, PP",,MP,
10.09763/MU,"CARNICAS LA NORIA, S.L.",Murcia/PALMAR (EL) O LUGAR DE DON JUAN,"CP, PP",,MP,
10.09774/SG,"CARNICAS LAS HOCES, S. L.",Segovia/SEPULVEDA,"SH, CP","P, fG, B, C, O",,
10.09782/AB,"GANADOS PAGAN, S.L.",Albacete/CAUDETE,SH,"P, B, C, O, S",,
10.09791/SG,"EMBUTIDOS HNOS. GARCIA SAN JUAN, C.B.",Segovia/VILLAREJO,"CP, PP",,MP,
10.09795/BA,ILUNION IBERICOS DE AZUAGA S.A.,Badajoz/AZUAGA,"CS, SH, CP, MM, MP, PP",P,MP,
10.09814/SE,AYUNTAMIENTO DE MARTIN DE LA JARA,Sevilla/MARTIN DE LA JARA,SH,P,,
10.09822/S,INDUSTRIA CARNICA SALAMI SA,Cantabria/PEÑACASTILLO,"CP, MM, MP, PP",,MP,
10.09827/AB,"LOPEZ MARTINEZ, MERCEDES ANGELES",Albacete/NERPIO,"SH, MM, MP, PP",P,MP,
10.09844/VA,"GONZALEZ OLIVARES, S.L.",Valladolid/TORDESILLAS,"RW, CP, MM, MP, PP",,MP,
10.09857/TO,"CARNICAS LAYMI, S.L.",Toledo/TOLEDO,"CS, CP",,,
10.09862/GR,MARTIN MOLINERO S.L.,Granada/MOTRIL,"CP, MM, MP, PP",,MP,
10.09871/LU,SALGUEIRO SILVA JOSE LONGINOS,Lugo/SAVIÑAO (O),"CP, MM, MP, PP",,MP,
10.09876/H,SANTABARBERO SOCIEDAD COOPERATIVA ANDALUZA,Huelva/SANTA BARBARA DE CASA,"SH, CP, PP","P, C, O",MP,
10.09883/B,PLANS CRIBALLES SL,Barcelona/TORELLO,"CP, MM, MP, PP",,MP,
10.09890/AL,"SANCHEZ MARTINEZ, JOSE RAMON",Almería/ORIA,"CP, PP",,MP,
10.09899/MU,CARNICAS CAVILA S.L.,Murcia/CARAVACA DE LA CRUZ,CP,,,
10.09901/MU,"MURGACA, S.A.",Murcia/PALMAR (EL) O LUGAR DE DON JUAN,"CS, RW, CP, PP",,ST,
10.09911/VA,"CARNICAS TEBI, S. L.",Valladolid/NUEVA VILLA DE LAS TORRES,"CS, RW, SH, PP","P, C, O",ST,
10.09923/B,CARNISSERS DE BERGA S.C.C.L.,Barcelona/BERGA,SH,"B, C, O",,
10.09927/B,CARNS I EMBOTITS LLUMA SL,Barcelona/BERGA,"CP, MM, MP, PP",,MP,
10.09937/SA,GANADEROS SALMANTINOS DE PORCINO IBERICO SOCIEDAD COOPERATIV,Salamanca/FRESNO ALHANDIGA,"CP, MM, MP, PP",,MP,
10.09959/CU,"CARNICAS J & J HIJOS DE AMPARO RUIZ, S.L.",Cuenca/TALAYUELAS,"SH, CP","P, C, O",,
10.09971/CU,"FUENTE MARTINEZ, PILAR",Cuenca/VILLACONEJOS DE TRABAQUE,SH,"P, C, O",,
10.09988/TO,CARNICAS CHAMBERI S.L.,Toledo/CASARRUBIOS DEL MONTE,"CS, RW, CP, PP",,MP,
10.09998/B,SUBIRATS CARNS I DERIVATS SL,Barcelona/BIGUES I RIELLS,"CS, CP, MM, MP",,,
10.10012/J,MONTERIAS CENCERRA S.A.,Jaén/ANDUJAR,"RW, CP, GHE","wL, wA, wU, wG",,
10.10027/CS,"CARNES EL ABUELO 1975, S.L.",Castellón/Castelló/CASTELLON DE LA PLANA/CASTELLO DE LA PLANA,"CP, MM, MP, PP",,MP,
10.10033/BU,"DEMANDA VACUNO, S.L.",Burgos/BURGOS,"CS, CP, MM, MP, PP",,MP,
10.10035/Z,CARNICAS AGUILERA S.L,Zaragoza/ARIZA,"CS, CP",,,
10.10046/B,BON PREU SA,Barcelona/BALENYA,"CP, MM, MP",,,
10.10056/MU,"FAUSTINO Y JOSE DAMIAN, S.L.",Murcia/LLANO DE BRUJAS,"CS, CP, MM, MP, PP",,MP,
10.10062/SA,"ILANJA, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.10120/O,CARNICAS DE QUIROS SL,Asturias/FAEDO,"CP, MM, MP, PP",,MP,
10.10123/IB,"CARNICAS NIELL, CB",Islas Baleares/PALMA DE MALLORCA,"CS, CP",,,
10.10127/M,"SERVICIOS Y DISTRIBUCIONES HOSTELERAS, S.L.",Madrid/ROZAS DE MADRID (LAS),CP,,,
10.10134/Z,"PELLEVEL, S.L.",Zaragoza/ZARAGOZA,CP,,,
10.10139/SG,"LA VENTA TABANERA, S.L.",Segovia/TABANERA LA LUENGA,"CP, PP",,MP,
10.10157/PM,CONSELL INSULAR DE FORMENTERA,Palma de Mallorca/SANT FRANCESC DE FORMENTERA,SH,"P, C, O",,
10.10172/SE,AYUNTAMIENTO DE CONSTANTINA,Sevilla/CONSTANTINA,SH,"P, B, C, O",,
10.10179/GE,FRIG. DEL NORDESTE SA (NORFRISA-PORQUI),Girona/RIUDELLOTS DE LA SELVA,"SH, CP, PP",P,ST,
10.10180/T,AJUNTAMENT DE LA RIERA DE GAIA,Tarragona/RIERA DE GAIA (LA),SH,"C, O",,
10.10181/B,EMBUTIDOS SUBIRATS SA,Barcelona/SANTA PERPETUA DE MOGODA,"CP, MM, MP, PP",,MP,
10.10182/O,"DISTRIBUIDORA DE CARNES DE NOREÑA, SL",Asturias/NOREÑA,"CS, RW, CP, MM, MP",,MP,
10.10185/M,CARNES ROJAS DE LOS PICOS DE EUROPA S.L.,Madrid/MADRID,"CP, MM, MP",,,
10.10209/OR,"CARNES VIANA, S.L.",Ourense/BEADE,SH,B,,
10.10215/B,CONFIALIMENTS TER SL,Barcelona/MASIES DE VOLTREGA (LES),"CP, MM, MP",,,
10.10217/OR,"CARNES DO RIBEIRO, S.L.",Ourense/RIBADAVIA,"CS, CP, PP",,MP,
10.10235/PM,"HERMANAS BUADES, SA",Palma de Mallorca/COLL DE''N RABASSA (ES),CP,,,
10.10238/A,"BELGIUMFOODS, S.L.U.",Alicante/Alacant/ALTEA,"CS, CP, MM, MP",,,
10.10241/IB,"EMBOTITS RAIMA, S.L.",Islas Baleares/CIUTADELLA DE MENORCA,"CP, MM, MP, PP",,MP,
10.10247/CU,"NOHEDA AYLLON, VICTORINA",Cuenca/VILLAR DE OLALLA,SH,"C, O",,
10.10250/M,"INDUSTRIAS CARNICAS MARUGAN, S.L.",Madrid/FUENLABRADA,"CS, CP, PP",,MP,
10.10256/CR,"PEDRIN E HIJOS, S.L.",Ciudad Real/SOLANA (LA),"SH, CP, PP","P, C, O",MP,
10.10259/H,MALAVE MORENO HERMANOS S.L.,Huelva/VALVERDE DEL CAMINO,"CP, MM, MP, PP",,MP,
10.10265/SS,IRAGORRI,Gipuzkoa/OIARTZUN,CP,,,
10.10267/GC,"CONGELADOS HERBANIA, S.A.","Palmas, Las/ANTIGUA","RW, CP",,,
10.10272/L,AJUNTAMENT DE MAIALS,Lleida/MAIALS,SH,O,,
10.10278/T,AJUNTAMENT DE LA PALMA D'EBRE,Tarragona/PALMA D'EBRE (LA),SH,O,,
10.10279/T,CARNS MONTSIA S.L.,Tarragona/SANTA BARBARA,"CP, MM, MP, PP",,MP,
10.10289/CU,LOS FERMINES C.B.,Cuenca/HONRUBIA,SH,"P, C, O",,
10.10298/SG,"EMBUTIDOS POSTIGO, S. A.",Segovia/CANTIMPALOS,"CS, RW, SH, CP, PP",P,MP,
10.10301/BA,JAMONES Y EMBUTIDOS NEILA S.A.L.,Badajoz/JEREZ DE LOS CABALLEROS,"CP, PP",,"BL, MP",
10.10313/J,EMBUTIDOS EL PIPI S.L.,Jaén/VILCHES,"CP, PP",,MP,
10.10322/A,"HERMANOS SANCHEZ ROLDAN , S.L.",Alicante/Alacant/ELCHE/ELX,"CP, MM, MP, PP",,MP,
10.10329/B,CARNES SERRANO S.A.,Barcelona/TERRASSA,CP,,,
10.10331/T,FRINOE 1994 SL,Tarragona/LLORENÇ DEL PENEDES,"CS, CP, MM, MP, PP",,MP,
10.10333/M,"CENTRAL DE CARNES MADRID NORTE, S.A.",Madrid/MADRID,"CP, MM, MP, PP",,MP,
10.10340/AB,"SERRANO JIMENEZ MOLINICOS, S.A.L.",Albacete/MOLINICOS,"SH, CP, MM, MP, PP","P, C, O",MP,
10.10362/V,SELECCION CARNICOS S.L.,Valencia/València/ALGEMESI,"CS, CP, MM, MP, PP",,MP,
10.10371/IB,"APLICACIONS TECNIQUES INSULARS, S.A.",Islas Baleares/CONSELL,"CP, PP",,MP,
10.10375/LE,"LUFAG, S. L.",León/VALDELAFUENTE,CP,,,
10.10392/M,"INDUSTRIAS CARNICAS JAFISA, S.A.",Madrid/MADRID,"CP, MM, MP",,,
10.10396/SA,PRODUCTOS CARNICOS ENCINASOLA. S. A. L.,Salamanca/GUIJUELO,"CP, PP",,MP,
10.10403/B,VIÑALS GOURMET SL,Barcelona/ARGENTONA,"RW, CP",,MP,
10.10404/VA,SDAD. COOPERATIVA MATADERO COMARCAL DE PEÑAFIEL,Valladolid/PEÑAFIEL,"SH, PP","P, B, C, O",ST,
10.10407/SE,AYUNTAMIENTO DE PEDRERA,Sevilla/PEDRERA,SH,P,,
10.10421/GC,CABILDO INSULAR DE FUERTEVENTURA,"Palmas, Las/PUERTO DEL ROSARIO",SH,"P, B, C, O, L",,
10.10459/V,"CARNICAS VIMAR, S.L.",Valencia/València/ALAQUAS,"CS, CP, MM, MP, PP",,MP,
10.10462/PM,"HIPER MANACOR, SA",Palma de Mallorca/EIVISSA,"CP, PP",,MP,
10.10490/B,EMBOTITS CASOLANS DE MONTMAJOR CASA FIGOLS SL,Barcelona/MONTMAJOR,"CP, MM, MP, PP",,MP,
10.10493/A,"ALBALADEJO Y GONZALEZ, S.L.",Alicante/Alacant/TORREVIEJA,"CP, MM, MP, PP",,MP,
10.10510/CU,S.A.T. 6668 CERRO DE LAS OLIVAS,Cuenca/SALMERONCILLOS DE ABAJO,"SH, CP, MM, MP, PP","P, C, O",MP,
10.10523/SG,"TOMAS LOPEZ GARRIDO, S. A.",Segovia/CANTIMPALOS,"CP, MM, MP, PP",,MP,
10.10543/AB,"MATADERO INDUSTRIAL LA MANCHUELA, S.C.L.",Albacete/CASAS-IBAÑEZ,"SH, CP, PP","P, C, O",MP,
10.10552/CC,AYUNTAMIENTO DE BROZAS,Cáceres/BROZAS,SH,"P, B, C, O",,
10.10555/B,ESCORXADOR MANLLEUENC D'ARTESANS SL,Barcelona/MANLLEU,SH,"B, C, O",,
10.10558/B,CARN I BESTIAR PRAT SL,Barcelona/CASSERRES,"CP, MM, MP",,,
10.10562/B,CANSALADERIES I XARCUTERIES ANTON SL,Barcelona/VILAFRANCA DEL PENEDES,"CP, MM, MP, PP",,MP,
10.10567/AB,AYUNTAMIENTO DE LA RODA,Albacete/RODA (LA),SH,"P, C, O",,
10.10584/AB,"ROMERO PALACIOS, JOSE MANUEL",Albacete/LEZUZA,CP,,,
10.10594/PO,"EMBUTIDOS Y CARNICAS GALLEGAS, S.L.",Pontevedra/VILA DE CRUCES,SH,"P, B",,
10.10596/IB,"JUAN POCOVI, SA",Islas Baleares/COLL DE''N RABASSA (ES),"CP, MM, MP",,,
10.10598/IB,"MAKRO AUTOSERVICIO MAYORISTA, SA",Islas Baleares/PALMA DE MALLORCA,"CS, CP",,,
10.10601/PM,"HIPER MANACOR, S.A.",Palma de Mallorca/MANACOR,"CP, MM, MP, PP",,MP,
10.10605/GE,"MARTI ROURA, JOAN",Girona/PRESES (LES),SH,"C, O",,
10.10612/B,CARNS GERMANS FITE SL,Barcelona/CORNELLA DE LLOBREGAT,"CP, MM, MP",,,
10.10615/J,AYUNTAMIENTO DE MARMOLEJO,Jaén/MARMOLEJO,SH,P,,
10.10623/MU,GARREFRES S.L,Murcia/ALQUERIAS,"RW, CP, PP",,MP,
10.10632/T,ANIME SCP,Tarragona/TORRE DE L'ESPANYOL (LA),SH,"C, O",,
10.10636/SG,"EL COCHINILLO SEGOVIANO, S.L.",Segovia/BOCEGUILLAS,"CS, RW, SH, CP",P,,
10.10642/SE,MAKRO AUTOSERVICIO MAYORISTA S.A.,Sevilla/BORMUJOS,"CS, CP",,,
10.10645/V,"CARNICAS UTIELANAS, S.L.",Valencia/València/UTIEL,"CS, CP",,,
10.10653/J,C.B. CARNICAS SERRANO,Jaén/ANDUJAR,"CP, MM, MP",,,
10.10656/MA,INDUSTRIAS CARNICAS ARENAS S.L.,Málaga/MARBELLA,"CS, CP, MM, MP",,,
10.10666/B,MONTFORT CPL FRED SL,Barcelona/TERRASSA,"CS, RW, CP, MM, MP",,MP,
10.10668/AB,"BENIBALDO, S.A.",Albacete/ALBACETE,"CS, CP",,,
10.10670/CO,CARNE DE MONTE SIERRA MORENA S.L.,Córdoba/HORNACHUELOS,"CP, GHE","wU, wG",,
10.10675/VA,"MIGUEL VERGARA, S. L.",Valladolid/SANTOVENIA DE PISUERGA,"CS, CP",,,
10.10689/PO,"ESTABLECIMIENTOS CHOLO, S.L.",Pontevedra/TUI,"CS, CP, MM, MP, PP",,MP,
10.10697/TE,"TERRAIBERICA DESARROLLOS, SL",Teruel/TERUEL,"CP, MM, MP",,,
10.10703/CC,"DOMINGUEZ MOHEDANO, ISABEL",Cáceres/CAMINOMORISCO,"CP, PP",,MP,
10.10708/SA,"HIJOS DE LUIS RAMOS, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.10709/Z,"THE PINK PIG, S.A",Zaragoza/ZUERA,"CS, RW, SH, CP, PP",P,MP,
10.10721/T,AJUNTAMENT DE GANDESA,Tarragona/GANDESA,SH,"P, C, O",,
10.10734/TO,"HERMANOS ALIA CASTAÑO, S.C.",Toledo/HERRERUELA DE OROPESA,"CP, PP",,MP,
10.10737/BU,"CARNICAS ARRANZ, S. A.",Burgos/BURGOS,"CS, CP",,,
10.10770/T,AJUNTAMENT D'ALCOVER,Tarragona/ALCOVER,SH,"P, C, O",,
10.10778/T,AJUNTAMENT D'HORTA DE SANT JOAN,Tarragona/HORTA DE SANT JOAN,"SH, GHE","wU, C, O, wG",,
10.10787/SE,VIDACARNE SERVICIOS S.L.U.,Sevilla/ARAHAL,"CP, MM, MP, PP",,MP,
