Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
40.10895/CO,COMERCIAL SEYCO S.L.,Córdoba/CORDOBA,CS,,,
40.10914/CA,ALPOFRICA S.L.,Cádiz/OLVERA,CS,,,
40.10915/CO,SEÑORIO DE LOS PEDROCHES S.L.,Córdoba/VILLANUEVA DE CORDOBA,"CS, RW",,,
40.10916/MA,COMERCIAL E. SERRANO S.A.,Málaga/MALAGA,CS,,,
40.10918/CA,DISTRIBUCIONES QUESUMA S.L.,Cádiz/JEREZ DE LA FRONTERA,CS,,,
40.10930/SE,HERMANOS RODRIGUEZ BARBANCHO S.L.,Sevilla/MARTIN DE LA JARA,CS,,,
40.10935/J,"DELGADO RAMIREZ, FRANCISCO JAVIER",Jaén/MARMOLEJO,CS,,,
40.10967/GR,GENERAL MARKETS FOOD IBERICA S.A.U.,Granada/MOTRIL,CS,,,
40.10969/SE,ALMACENES JUAN CHINCOA S.L.,Sevilla/MARTIN DE LA JARA,CS,,,
40.10970/J,"GALISTEO FONT, MARCOS",Jaén/ARJONA,CS,,,
40.10971/SE,DISTRIBUIDORA RAMOS CELORRIO S.L.,Sevilla/CAÑADA ROSAL,CS,,,
40.11021/J,ALMACENES LOS CANDILES S.L.,Jaén/ANDUJAR,CS,,,
40.11082/H,HERMANOS SUAREZ TORO S.L.,Huelva/NIEBLA,CS,,,
40.11105/AL,CARO RUIZ S.A.,Almería/VERA,CS,,,
40.11106/AL,CARO RUIZ S.A.,Almería/CANTORIA,CS,,,
40.11183/MA,GRUPO CARNICO DACRISA S.L.,Málaga/MALAGA,CS,,,
40.11205/GR,DISTRIBUCIONES ALIMENTARIAS HERMANOS CIFUENTES S.L.,Granada/PADUL,CS,,,
40.11207/CA,CARNICAS EL ALCAZAR S.L.,Cádiz/VEJER DE LA FRONTERA,CS,,,
40.11208/GR,PENALVA ALIMENTACION S.A.,Granada/CHURRIANA DE LA VEGA,CS,,,
40.11327/MA,DISTRIBUCIONES LOPEZ Y DOBLAS S.L.,Málaga/MOLLINA,CS,,,
40.11353/GR,FRIGORIFICOS MONTALBAN RODRIGUEZ C.B.,Granada/GRANADA,CS,,,
40.11354/J,"SANCHEZ BUENO, CLEMENTE",Jaén/ANDUJAR,CS,,,
40.11371/MA,HERMANOS RUBIO S.L.,Málaga/MALAGA,CS,,,
40.11372/CA,CONGELADOS ORIA S.L.,Cádiz/LINEA DE LA CONCEPCION (LA),CS,,,
40.11374/GR,REPRESENTACIONES Y DISTRIBUCIONES CARLOS CARRILLO S.L.,Granada/PULIANAS,CS,,,
40.11406/H,CASH LEPE S.L.,Huelva/LEPE,CS,,,
40.11424/GR,DISTRIBUCIONES MORALSUR S.L.,Granada/CULLAR,"CS, RW",,,
40.11463/GR,SUPERMERCADOS SANTAELLA S.L.,Granada/OGIJARES,CS,,,
40.11483/SE,SOCIEDAD COOPERATIVA ANDALUZA CONGESUR,Sevilla/ECIJA,CS,,,
40.11484/MA,FRICOMAR S.L.,Málaga/HUMILLADERO,CS,,,
40.11503/H,"ALMACEN DE BEBIDAS SANTOS-CARRASCO S.L.U.,",Huelva/NIEBLA,CS,,,
40.11505/SE,"CONGELADOS ALCALA, S.L.",Sevilla/ALCALA DEL RIO,CS,,,
40.11633/MA,DISTRIBUCIONES HIJOS DE RIVERA S.L.,Málaga/MALAGA,CS,,,
40.11687/CA,COMERCIAL ASTORGA S.L.,Cádiz/PUERTO REAL,CS,,,
40.11727/CA,MORENO MUÑOZ JOSE ANTONIO,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
40.11915/CO,MAESTROS HORNEROS EL CHAIRO S.L.,Córdoba/POZOBLANCO,CS,,,
40.11917/SE,FAMILY FROST S.L.,Sevilla/SEVILLA,CS,,,
40.11918/CA,FRIGORIFICOS COSTASUR S.L.,Cádiz/CHICLANA DE LA FRONTERA,CS,,,
40.11920/SE,"JIMENEZ AGUADO, PABLO",Sevilla/ECIJA,CS,,,
40.11928/GR,ALIMENTACION PENINSULAR S.A.,Granada/GRANADA,CS,,,
40.11970/SE,PRODUCTOS SALUD S.L.,Sevilla/HERRERA,RW,,,
40.12004/AL,CONGELADOS HECOMAR S.L.,Almería/HUERCAL DE ALMERIA,"CS, RW",,,
40.12005/MA,N.P.D. S.L.,Málaga/MALAGA,CS,,,
40.12082/J,MARISCOS CASTELLAR S.L.,Jaén/JAEN,CS,,,
40.12083/H,"DIAZ CEPEDA, FERNANDO",Huelva/PALMA DEL CONDADO (LA),CS,,,
40.12136/GR,GENERAL MARKETS FOOD IBERICA S.A.U.,Granada/ATARFE,CS,,,
40.12217/CO,CALLEJA AGUILAR ALFONSO,Córdoba/MONTORO,CS,,,
40.12287/SE,ALFONSO RUIZ RUIZ S.L.,Sevilla/VALENCINA DE LA CONCEPCION,CS,,,
40.12292/J,CARO RUIZ S.A.,Jaén/UBEDA,CS,,,
40.12295/H,ELABORADOS TOSCANO S.L.,Huelva/CARTAYA,CS,,,
40.12297/CA,MOREY ESTEVA S.L.,Cádiz/CADIZ,CS,,,
40.12304/J,VILLAR CALET JUAN MIGUEL,Jaén/ANDUJAR,CS,,,
40.12397/J,CARO RUIZ S.A.,Jaén/ALCALA LA REAL,CS,,,
40.12401/MA,MAX FRIO 96 S.L.,Málaga/MALAGA,CS,,,
40.12489/AL,JOCUSI HISPANIAS.L.U.,Almería/HUERCAL DE ALMERIA,CS,,,
40.12510/CA,CASH DIAN JEREZ S.A.,Cádiz/JEREZ DE LA FRONTERA,CS,,,
40.12512/MA,JUAN ANTONIO DIAZ S.L.,Málaga/ESTEPONA,CS,,,
40.12513/SE,PALOMO Y RODRIGUEZ S.C.,Sevilla/MORON DE LA FRONTERA,CS,,,
40.12546/CA,CONFITERIAS DEL SUR S.L.,Cádiz/CADIZ,CS,,,
40.12583/GR,HERMOSO PEREZ JOSE CARLOS,Granada/MOTRIL,CS,,,
40.12609/MA,DISCARSOL S.L.,Málaga/MALAGA,CS,,,
40.12611/AL,ESCAMILLA Y MORALES S.L.,Almería/ALMERIA,CS,,,
40.12652/MA,ALIMENTACION PENINSULAR S.A.,Málaga/VELEZ-MALAGA,CS,,,
40.12698/MA,RAMIREZ ORTUÑO FRANCISCO,Málaga/ALHAURIN EL GRANDE,CS,,,
40.12702/CA,SOCIEDAD COOPERATIVA ANDALUZA CONGELADOS DEL SUR,Cádiz/OLVERA,CS,,,
40.12703/J,"SERRANO LARA, JOSE FERNANDO",Jaén/FUENSANTA DE MARTOS,CS,,,
40.12815/SE,PRODUCTOS GUADAIRA S.L.,Sevilla/ALCALA DE GUADAIRA,CS,,,
40.12829/H,DISPLAYASUR S.L.,Huelva/LEPE,CS,,,
40.12832/CO,GARCIA VALERO S.L.,Córdoba/POZOBLANCO,CS,,,
40.12874/GR,SUPERMERCADOS DANI S.L.,Granada/ARMILLA,CS,,,
40.12903/H,CASH COLOMBINO S.A.,Huelva/HUELVA,CS,,,
40.12906/CA,ESPECIALIDADES LUSOL S.L.,Cádiz/CHICLANA DE LA FRONTERA,"CS, RW",,,
40.12982/MA,GENERAL MARKETS FOOD IBERICA S.A.U.,Málaga/CHURRIANA,CS,,,
40.13106/GR,COMERGRAN S.L.,Granada/PELIGROS,CS,,,
40.13107/CO,RAF Y GUI PROMOCIONES Y OBRAS S.L.,Córdoba/PEDRO ABAD,CS,,,
40.13109/CA,FERNANDEZ PINTO S.L.,Cádiz/BORNOS,CS,,,
40.13129/CA,FRIGORIFICOS SAN JOSE S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
40.13177/SE,CASH BAREA S.A.,Sevilla/SEVILLA,CS,,,
40.13178/CA,MARISCOS MARODI DISTRIBUCION DE CONGELADOS S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
40.13179/SE,MAHESO SUR S.A.,Sevilla/DOS HERMANAS,CS,,,
40.13181/CA,"FRUTAS Y CONGELADOS VILA, S.L.",Cádiz/SAN FERNANDO,CS,,,
40.13224/MA,CONGELADOS Y REFRIGERADOS GARCIA S.L.,Málaga/ANTEQUERA,CS,,,
40.13225/MA,NATALIA ESPECIALIDADES S.L.,Málaga/ALHAURIN DE LA TORRE,CS,,,
40.13283/CO,PACO MENA S.A.,Córdoba/FUENTE PALMERA,CS,,,
40.13311/J,MM CASH ELEVEN S.L.,Jaén/ALCALA LA REAL,CS,,,
40.13329/AL,ANTONIO LOPEZ BAÑOS S.C.,Almería/HUERCAL DE ALMERIA,CS,,,
40.13330/AL,INDALICA DE PESCADOS S.A.,Almería/ALMERIA,CS,,,
40.13367/AL,SUMINISTROS CONFIPAN S.L.,Almería/ALMERIA,CS,,,
40.13369/J,DISTRIBUCIONES PEDRO GAMEZ S.L.,Jaén/JAEN,CS,,,
40.13415/SE,CASH BAREA S.A.,Sevilla/PALOMARES DEL RIO,CS,,,
40.13463/CA,UBIÑA S.L.,Cádiz/SAN FERNANDO,CS,,,
40.13494/SE,PEPE DEL ACEITE E HIJOS S.L.,Sevilla/RINCONADA (LA),CS,,,
40.13556/CA,VICENTE ALONSO S.L.,Cádiz/JEREZ DE LA FRONTERA,CS,,,
40.13559/H,ANTONETE S.A.,Huelva/HUELVA,CS,,,
40.13560/MA,ALESFRAMA S.L.,Málaga/MALAGA,CS,,,
40.13625/AL,ANTONIO LORENTE LAMARCA S.L.U.,Almería/HUERCAL DE ALMERIA,CS,,,
40.13628/CA,DISTRIBUCIONES CAROLA TRES S.L.,Cádiz/CHICLANA DE LA FRONTERA,CS,,,
40.13631/GR,REPRESENTACIONES SALAZAR S.L.,Granada/CHURRIANA DE LA VEGA,CS,,,
40.13741/CO,SAMARDI S.L.,Córdoba/CORDOBA,CS,,,
40.13744/SE,EDUARDO SANCHEZ E HIJAS S.L.,Sevilla/SEVILLA,CS,,,
40.13808/J,CONGELADOS LENDINEZ S.L.,Jaén/LINARES,CS,,,
40.13832/CA,CONGELADOS Y REFRIGERADOS SIERRAYMAR S.L.,Cádiz/MEDINA-SIDONIA,CS,,,
40.13844/CO,REPOSTERIA FLORY'S VERGARA S.L.,Córdoba/BAENA,CS,,,
40.13882/AL,COMERCIAL LUIS GUILLEN E HIJOS S.L.,Almería/HUERCAL DE ALMERIA,CS,,,
40.13886/MA,KAR FOOD MANUFACTURA S.L.,Málaga/MALAGA,CS,,,
40.13899/SE,GARCIA CALDERON S.L.,Sevilla/OSUNA,CS,,,
40.13932/SE,ANDALUZA DE QUESOS S.L.,Sevilla/RINCONADA (LA),CS,,,
40.13955/SE,ABB MJ FERNANDEZ ARANDA S.L.,Sevilla/ESTEPA,CS,,,
40.14140/GR,QUALIANZA SERVICIOS INTEGRALES DE DISTRIBUCION S.L.U.,Granada/ALBOLOTE,CS,,,
40.14141/GR,DILACSUR-RAMA S.L.L.,Granada/CHURRIANA DE LA VEGA,CS,,,
40.14147/J,HELADOS MAYMA S.L.,Jaén/JODAR,CS,,,
40.14148/SE,CARBAJO MASERO S.L.,Sevilla/MAIRENA DEL ALJARAFE,"CS, RW",,,
40.14218/GR,ALMACENES PEREIRA E HIJOS S.L.,Granada/LANJARON,CS,,,
40.14251/SE,PACO SALAS S.A.,Sevilla/DOS HERMANAS,CS,,,
40.14252/SE,CONFITERIAS DEL SUR S.L.,Sevilla/SEVILLA,CS,,,
40.14261/MA,MAPESOL S.L.,Málaga/CHURRIANA,CS,,,
40.14322/GR,BEBIDAS ALPUJARRA S.L.,Granada/ORGIVA,CS,,,
40.14357/AL,COMERCIALIZACION ALIMENTOS FRESCOS Y CONGELADOS MAR ALBORAN S.L.,Almería/VIATOR,"CS, RW",,,
40.14361/J,BEBIDAS CONEJERO S.L.,Jaén/BAILEN,CS,,,
40.14402/MA,ALMACENES RUIZ RUIZ S.L.,Málaga/RONDA,CS,,,
40.14422/CA,CARNICAS URBANO S.L.,Cádiz/ALGECIRAS,CS,,,
40.14449/CA,EMS SEVEN SEAS (SPAIN) S.A.,Cádiz/BARRIOS (LOS),CS,,,
40.14464/J,DISTRIBUCIONES DE ALIMENTACION VIRGEN LINAREJOS S.A.,Jaén/LINARES,CS,,,
40.14465/SE,DISTRAN OROMANA S.L.,Sevilla/ALCALA DE GUADAIRA,CS,,,
40.14513/GR,BOSCH ESPIN S.L.,Granada/SALOBREÑA,CS,,,
40.14541/CA,CARNES Y CONGELADOS JUPE-JEREZ S.L.,Cádiz/JEREZ DE LA FRONTERA,CS,,,
12.10625/SE,PESCASTIGI S.L.L.,Sevilla/ECIJA,PP,,,
10.14806/CA,CARNICAS Y EMBUTIDOS SIERRA ARCENSE S.L.,Cádiz/ARCOS DE LA FRONTERA,"CS, CP, MM, MP, PP",,MP,
10.14809/H,JAMONES IBERICOS CORONADO S.L.U.,Huelva/CUMBRES MAYORES,"RW, PP",,MP,
12.10617/AL,GARCIDEN S.L.,Almería/VERA,"CS, PP, FFP",,,
40.14603/MA,KITCHEN FOODS S.L.,Málaga/MALAGA,CS,,,
10.14825/AL,CARNICERIA FERNANDEZ E HIJOS S.L.,Almería/MACAEL,"MM, MP, PP",,MP,
10.14826/CO,EMBUTIDOS HERMANOS RODRIGUEZ GUILLEN S.L.,Córdoba/RUTE,"CP, MM, MP, PP",,MP,
10.04718/MA,ELABORADOS CARNICOS ANTEQUERA S.L.U.,Málaga/ANTEQUERA,"MM, MP, PP",,MP,
10.14841/GR,EMBUTIDOS VILLANUEVA S.L.,Granada/VILLANUEVA MESIA,"SH, CP, MM, MP, PP",P,"MP, ST",
10.14844/H,FRANCISCO Y GREGORIO ALCAIDE CERA S.L.,Huelva/CORTEGANA,"CP, MM, MP, PP",,MP,
10.14846/J,CRUZ FUERTES AMABLE,Jaén/POZO ALCON,"CP, PP",,MP,
10.14848/MA,CARNICAS TUR S.L.,Málaga/MALAGA,"CS, CP",,,
40.14617/MA,CARNICAS TUR S.L.,Málaga/MALAGA,CS,,,
40.14676/AL,"GONZALEZ ESPINOSA, FRANCISCO",Almería/VIATOR,CS,,,
40.14678/H,VENDING URIUM S.L.,Huelva/MINAS DE RIOTINTO,CS,,,
10.14884/H,EMBUTIDOS JIMENEZ ALOSNO S.L.,Huelva/ALOSNO,"CS, MM, MP, PP",,MP,
10.14887/SE,PROCAVI S.L.,Sevilla/MARCHENA,"SH, CP, MM, MP, MSM, PP",A,MP,
40.14749/GR,CETURSA SIERRA NEVADA S.A.,Granada/MONACHIL,CS,,,
15.03939/CO,EXPLOGAMA S.L.,Córdoba/FUENTE PALMERA,PP,,,
40.14779/CA,FRIGORIFICOS HERMANOS LOZANO S.A.,Cádiz/ALGECIRAS,CS,,,
40.14780/CO,CARO RUIZ S.A.,Córdoba/PALMA DEL RIO,CS,,,
10.14959/SE,CARNICAS COVIHER S.L.,Sevilla/CORRALES (LOS),"SH, PP","C, O",ST,
10.15032/MA,PRODUCTOS CARNICOS BEATRIZ E HIJOS S.L.,Málaga/COLMENAR,"RW, CP, MM, MP, PP",,MP,
10.15037/H,SIERRA DE JABUGO S.L.,Huelva/JABUGO,PP,,MP,
10.15051/AL,EXCLUSIVAS J.A. FERNANDEZ S.L.,Almería/EJIDO (EL),"CS, CP",,,
10.15076/GR,CHACINERIA RODRIGUEZ PACHECO S.L.,Granada/LOJA,"CP, MM, MP, PP",,MP,
14.02097/MA,"TIRADO NUÑEZ, PEDRO",Málaga/MIJAS,CS,,,
12.10913/MA,PESCADERIA LOS MELLIZOS S.L.U.,Málaga/ARROYO DE LA MIEL-BENALMADENA COSTA,"CS, PP, FFP",,,
40.14991/SE,SUPERMERCADOS CODI S.L.,Sevilla/DOS HERMANAS,CS,,,
10.15086/J,CARNES CANO S.L.,Jaén/TORREPEROGIL,"RW, CP, MM, MP, PP",,MP,
40.14997/MA,MERCADONA S.A.,Málaga/ANTEQUERA,CS,,,
40.14999/SE,STEF IBERICA S.A.U.,Sevilla/DOS HERMANAS,CS,,,
10.15103/GR,S.COOP.ANDALUZA COVIRAN,Granada/ATARFE,RW,,,
10.15104/GR,CARNICAS LOS VALENTINES C.B.,Granada/DEHESAS DE GUADIX,"CP, MM, MP, PP",,MP,
40.15028/GR,S.COOP.ANDALUZA COVIRAN,Granada/ATARFE,CS,,,
14.02103/CO,"SERRANO BEJAR, ANTONIO",Córdoba/BUJALANCE,EPC,,,
12.10952/GR,NEVAMAR CONGELADOS S.L.,Granada/MOTRIL,"CS, PP",,,
10.15122/GR,CARNICERIA CASILDO S.L.,Granada/BAZA,"CP, MM, MP, PP",,MP,
40.15061/GR,NEVAMAR CONGELADOS S.L.,Granada/MOTRIL,CS,,,
10.15123/H,LOS NAVARROS DE JABUGO S.L.,Huelva/JABUGO,PP,,MP,
10.15124/H,JANDEVALO S.L.,Huelva/ALMENDRO (EL),"CP, PP",,MP,
40.15064/MA,PESCADOS EL BUQUE S.L.,Málaga/MALAGA,CS,,,
40.15066/MA,COLONIALES MINGUEZ S.L.,Málaga/BENALMADENA,CS,,,
40.15070/SE,C.M.S. LOGISTICS S.L.,Sevilla/RINCONADA (LA),CS,,,
40.15071/SE,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION S.A. ""DIA S.A.""",Sevilla/DOS HERMANAS,CS,,,
12.10963/H,SOCIEDAD COOPERATIVA ANDALUZA DE ARMADORES DE PUNTA DEL MORAL,Huelva/AYAMONTE,"CS, RW",,,
40.15079/CO,LEVADUR S.L.,Córdoba/CORDOBA,CS,,,
40.15111/AL,AB SERVICIOS SELECTA ESPAÑA S.L.,Almería/ALMERIA,CS,,,
10.15153/AL,SIERRA DE MARIA-LOS VELEZ S.L.L.,Almería/VELEZ-RUBIO,PP,,MP,
10.15154/MA,FRIGORIFICOS PACHECO S.L.,Málaga/BENAOJAN,"CS, PP",,MP,
10.15168/GR,"MARTINEZ RUIZ, MANUEL",Granada/CANILES,"CP, MM, MP, PP",,MP,
10.15170/J,MARTINEZ PARRILLA RAMON,Jaén/NAVAS DE SAN JUAN,PP,,MP,
40.15135/J,DISTRIBUCIONES GOMEZ ALBA S.L.,Jaén/ARROYO DEL OJANCO,CS,,,
40.15141/GR,CARNICAS DIMARCA S.L.,Granada/BAZA,CS,,,
10.15179/J,"MUÑOZ GARRIDO, JUAN CARLOS",Jaén/CAMBIL,"RW, CP, MM, MP, PP",,MP,
10.15180/J,JAMON DE PONTONES S.L.,Jaén/SANTIAGO-PONTONES,PP,,MP,
10.15190/CA,CARNES HERVA S.L.,Cádiz/ALGAR,PP,,MP,
10.15191/CO,JOSE ARROYO E HIJOS S.L.,Córdoba/PUENTE GENIL,"CP, MM, MP",,,
15.04054/GR,"SANCHEZ JIMENEZ, MARIA ESPERANZA",Granada/HUESCAR,"RW, PP",,,
10.15192/GR,ANTONIO ALVAREZ JAMONES S.L.,Granada/TREVELEZ,"CS, PP",,MP,
10.15193/GR,ELABORADOS CARNICOS NATURALES S.L.,Granada/PUEBLA DE DON FADRIQUE,PP,,MP,
40.15161/GR,CONGELADOS ELABORADOS 53 S.L.,Granada/ALBOLOTE,"CS, RW",,,
40.15162/GR,CONGELADOS APOLO S.L.,Granada/LOJA,CS,,,
14.02112/MA,"PAVON SANTOS, SALVADOR",Málaga/COIN,"CS, EPC",,,
10.15194/MA,DIMOR GUADALHORCE S.L.,Málaga/ALORA,"RW, MM, MP, PP",,MP,
14.02113/SE,"RAMIREZ FLORES, TRINIDAD",Sevilla/VILLAMANRIQUE DE LA CONDESA,EPC,,,
10.15195/SE,CASTILLO MARTIN INDUSTRIAS CARNICAS S.L.,Sevilla/SAN JOSE DE LA RINCONADA,"CS, CP, MM, MP",,,
26.06407/SE,AMANECER COUNTRY MEX S.L.,Sevilla/MAIRENA DEL ALJARAFE,PP,,MP,
40.15164/SE,AMANECER COUNTRY MEX S.L.,Sevilla/MAIRENA DEL ALJARAFE,CS,,,
40.15186/MA,ALIMENTACION PENINSULAR S.A.,Málaga/MALAGA,CS,,,
40.15198/GR,BOFROST S.A.,Granada/SANTA FE,CS,,,
14.02115/H,"MORA PALANCO, GREGORIO",Huelva/CANDON,"CS, EPC",,,
40.15216/CA,MIGUEL MERINO DISTRIBUCIONES S.L.,Cádiz/PUERTO DE SANTA MARIA (EL),CS,,,
10.15232/CO,PRECOCINADOS Y CONGELADOS HERMANOS POZO S.L.,Córdoba/PUENTE GENIL,"CS, MM, MP, PP",,MP,
15.04076/MA,QUESERIA RUISEÑORA S.L.,Málaga/MONDA,PP,,,
10.15249/H,ELABORADOS CARNICOS DEL CONDADO INFANTE S.L.L.,Huelva/ROCIANA DEL CONDADO,"CP, MM, MP",,,
14.02120/MA,GAUCIN AVICOLA S.L.,Málaga/MALAGA,CS,,,
12.11124/H,MARISCOS RODRIGUEZ S.A. (B.F. LA PINTA R.) - B.F. LA PINTA R.,Huelva/PALOS DE LA FRONTERA,FV,,,
12.11125/H,MARISCOS RODRIGUEZ S.A. (B.F. LA NIÑA R.) - B.F. LA NIÑA R.,Huelva/PALOS DE LA FRONTERA,FV,,,
10.15272/MA,HITS FOOD S.L.,Málaga/TORREMOLINOS,PP,,MP,
10.15273/SE,CARMEN ROMERO E HIJOS S.L.,Sevilla/MONTELLANO,"MM, MP, PP",,MP,
10.15291/MA,FABRICA DE EMBUTIDOS LA COLMENA S.L.,Málaga/COLMENAR,"CP, MM, MP, PP",,"BL, MP, ST",
10.15293/SE,"RODRIGUEZ SANCHEZ, ANTONIO",Sevilla/PARADAS,PP,,MP,
12.11167/CA,LODUMAR SAN ROQUE S.L.,Cádiz/ALGECIRAS,"CS, RW, PP, FFP",,,
40.15305/MA,FRIGORIFICOS IGLU S.L.,Málaga/MALAGA,CS,,,
40.15330/CO,DEZA CALIDAD S.A.,Córdoba/CORDOBA,CS,,,
40.15331/CO,LA COLONIA F-PALMERA S.L.,Córdoba/FUENTE PALMERA,CS,,,
40.15333/SE,HAVI LOGISTICS FSL S.L.U.,Sevilla/OSUNA,CS,,,
40.15344/AL,DISTRIBUCIONES MACAR S.L.,Almería/ANTAS,CS,,,
10.15355/GR,AZNAR GALLARDO DAVID,Granada/VERTIENTES (LAS),"CP, MM, MP, PP",,MP,
40.15346/SE,CONFITERIAS DEL SUR S.L.,Sevilla/ECIJA,CS,,,
12.11196/SE,NICASIO FERNANDEZ E HIJOS S.L.,Sevilla/SEVILLA,CS,,,
12.11226/H,MARISCOS RODRIGUEZ S.A. (B.F. LA SANTA MARIA R.) - B.F. LA SANTA MARIA R.,Huelva/PALOS DE LA FRONTERA,FV,,,
12.11250/CO,PESCADOS Y MARISCOS ALCARACEJOS S.L.,Córdoba/ALCARACEJOS,CS,,,
10.15403/MA,"GONZALEZ GOMEZ, ANGEL",Málaga/BENAOJAN,PP,,MP,
12.11251/MA,GUTIERREZ NERJA S.L.,Málaga/NERJA,"CS, FFP",,,
14.02137/CA,"MORALES CAPOTE, MANUEL",Cádiz/ARCOS DE LA FRONTERA,EPC,,,
15.04142/MA,LACTEAS PULIDO E HIJOS S.L.,Málaga/VILLANUEVA DEL TRABUCO,CC,,,
40.15445/MA,CONGELADOS PLASH S.L.,Málaga/MALAGA,CS,,,
12.11260/SE,JOCHEFISH S.L.,Sevilla/ALCALA DE GUADAIRA,"CS, RW, PP, FFP",,,
12.11284/CA,MOYSEAFOOD S.A.,Cádiz/PUERTO DE SANTA MARIA (EL),"PP, FFP",,,
40.15484/CO,PEREZ PICCHI S.L.,Córdoba/CORDOBA,CS,,,
10.15449/GR,C.B. CARNICERIA ROISA,Granada/BAZA,PP,,MP,
40.15489/MA,"DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION S.A. ""DIA S.A.""",Málaga/ANTEQUERA,CS,,,
10.15453/MA,PRODUCTOS CARNICOS ZUMAQUERO S.L.,Málaga/MALAGA,"RW, PP",,MP,
10.15476/GR,JAMONES CARDALES S.L.,Granada/TREVELEZ,PP,,MP,
10.15496/H,BARTOLOME MENDEZ S.L.,Huelva/PAYMOGO,PP,,MP,
40.15549/MA,PAYA BARRACHINA S.A.,Málaga/MALAGA,CS,,,
12.11344/AL,CONGELADOS EL JUNZA S.A.,Almería/VIATOR,PP,,,
40.15563/AL,CONGELADOS EL JUNZA S.A.,Almería/VIATOR,CS,,,
10.15513/GR,MATADERO Y SALA DE DESPIECE ANTONIO LUIS S.L.,Granada/BAZA,"SH, CP","R, P, B, C, O, S",,
12.11346/H,MARISCOS RODRIGUEZ S.A. (B.F. VIDAL BOCANEGRA CUARTO) - B.F. VIDAL BOCANEGRA CUARTO,Huelva/PALOS DE LA FRONTERA,FV,,,
40.15564/MA,ALIMENTOS CONGELADOS GUERRERO S.L.,Málaga/VELEZ-MALAGA,CS,,,
12.11364/H,MARISCOS JESUMAR S.L.,Huelva/HUELVA,"RW, PP, FFP",,,
40.15581/MA,MONTSIO S.L.,Málaga/MALAGA,CS,,,
10.15542/SE,"ALONSO DIAZ, ELISA",Sevilla/ALMADEN DE LA PLATA,PP,,MP,
10.15543/CO,EMBUTIDOS CAMILO RIOS S.L.,Córdoba/FUENTE OBEJUNA,PP,,MP,
10.15544/GR,JAMONES NEVADENSIS S.L.,Granada/TREVELEZ,"CS, PP",,MP,
10.15573/MA,SKARE SPAIN S.L.,Málaga/ALHAURIN DE LA TORRE,CS,,,
10.15574/MA,CARNICAS LA CALA S.L.,Málaga/MALAGA,"MM, MP, PP",,MP,
10.15587/GR,"YEGUAS BOLIVAR, JOSEFA",Granada/MONTILLANA,"CP, PP",,MP,
10.15588/J,CARNICAS SIERRA SUR S.L.,Jaén/ANDUJAR,SH,"P, B, C, O, S",,
40.15649/MA,ROSEDAN S.L.,Málaga/MALAGA,CS,,,
14.02152/J,"OJEDA MORAL, EUGENIO",Jaén/CAROLINA (LA),EPC,,,
12.11428/CA,FATIPESCA S.L.,Cádiz/PALMONES,CS,,,
10.15614/MA,CHENG YUEN KAI CHI,Málaga/CHURRIANA,"RW, PP",,MP,
14.02158/MA,"MARTIN ROJAS, FRANCISCO",Málaga/MONDA,EPC,,,
12.11464/H,JOSE MARTI PEIX S.A. - B.F. PEIX MAR XXV,Huelva/HUELVA,FV,,,
40.15727/MA,PERYMUZ S.L.,Málaga/MALAGA,CS,,,
10.15670/CO,JAMONES ESJASER S.L.,Córdoba/FUENTE OBEJUNA,"CS, RW, MM, MP, PP",,MP,
10.15671/CO,EMBUTIDOS BUJALANCE S.L.,Córdoba/BUJALANCE,"CP, MM, MP, PP",,MP,
15.04230/AL,SOCIEDAD COOPERATIVA ANDALUZA EL CAÑAO,Almería/ABRUCENA,PP,,,
15.04232/GR,HELADERIAS SANPER C.B.,Granada/MOTRIL,PP,,,
12.11476/H,MARISCOS RODRIGUEZ S.A. (B.F. JACINTO R.) - B.F. JACINTO R.,Huelva/PALOS DE LA FRONTERA,FV,,,
12.11477/H,COMERCIALIZADORA LA HIGUERITA S.L.,Huelva/AYAMONTE,"PP, FFP",,,
40.15779/CA,MERA SANCHEZ SANTIAGO,Cádiz/JEREZ DE LA FRONTERA,CS,,,
40.15780/GR,PRONADAN S.A.,Granada/GRANADA,CS,,,
10.15687/H,SANCHEZ ROMERO CARVAJAL JABUGO S.A.,Huelva/JABUGO,"CS, CP, PP",,MP,
40.15781/MA,F.D & PAYPESUR S.L.,Málaga/MALAGA,CS,,,
10.15696/H,CARNICAS SEGUNDIN S.L.U.,Huelva/ARACENA,"MM, MP, PP",,MP,
10.15707/CO,JAMON JAROTE S.L.,Córdoba/VILLANUEVA DE CORDOBA,RW,,MP,
10.15708/CO,MOLINA Y PAQUI S.L.,Córdoba/NUEVA CARTEYA,"MM, MP, PP",,MP,
12.11529/MA,J. PERLES FERRER S.L.,Málaga/MALAGA,"RW, PP",,,
10.15724/AL,"RUZAFA MARTINEZ, MARIA",Almería/MARIA,PP,,MP,
