Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
15.007959/GC,"MEC Suministra, S.L.","Palmas, Las/INGENIO",PP,,,
40.052769/GC,"Bella Italia Gran Canaria, S.L.","Palmas, Las/AGÜIMES",CS,,,
15.007973/GC,Luz Nélida Paque Rodríguez,"Palmas, Las/SAN BARTOLOME",PP,,,
40.053083/GC,"CS Farma, S.L.","Palmas, Las/TELDE",CS,,,
15.007977/TF,Moisés Plasencia Rodríguez,Santa Cruz de Tenerife/VILLA DE MAZO,PP,,,
14.003132/TF,Ralf Bieligk,Santa Cruz de Tenerife/GUIA DE ISORA,EPC,,,
15.007984/GC,Pedro Emilio González Brito,"Palmas, Las/TEGUISE",PP,,,
40.053426/TF,"Minsansoluciones, SL",Santa Cruz de Tenerife/OROTAVA (LA),CS,,,
15.007991/TF,Miguel Ángel Arzola Montesinos,Santa Cruz de Tenerife/ALAJERO,PP,,,
14.003141/GC,"Ramírez Barreto, Bárbara","Palmas, Las/HARIA",EPC,,,
10.025570/GC,"General Markets Food Canarias, S.L.U.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","RW, MM, MP",,,
40.053821/GC,"General Markets Food Canarias, S.L.U.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
15.007998/GC,Ruimán Delgado Martín,"Palmas, Las/TEGUISE",PP,,,
40.053999/TF,Santiago Tejeira Quintana,Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
40.054085/TF,"Begman Frost, SLU",Santa Cruz de Tenerife/ICOD DE LOS VINOS,CS,,,
12.021945/GC,"Unión Martín, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",PP,,,
40.054110/TF,Excmo. Ayuntamiento de Puerto de la Cruz,Santa Cruz de Tenerife/PUERTO DE LA CRUZ,CS,,,
40.054132/TF,"Palvidaques, SL",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
15.008009/GC,Mª Isabel Armas Guerra,"Palmas, Las/OLIVA (LA)",PP,,,
40.054233/GC,"General Markets Food Canarias, S.L.U.","Palmas, Las/SAN BARTOLOME","CS, RW",,,
10.025628/TF,TIAK ROBERT NG,Santa Cruz de Tenerife/ADEJE,"MM, MP, PP",,MP,
15.008029/GC,Cosecha Directa Sociedad Cooperativa,"Palmas, Las/TELDE",PP,,,
26.015990/GC,"Elaborados Santana e Hijos, S.L.","Palmas, Las/SANTA MARIA DE GUIA DE GRAN CANARIA","CS, PP",,MP,
40.054748/GC,"Productos Lácteos Canarias, S.L.U.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.054749/GC,"Hortofrutícola Altavista, S. L.","Palmas, Las/ARRECIFE",CS,,,
10.025667/TF,Rosirys Maribel Singh Cedeño,Santa Cruz de Tenerife/OROTAVA (LA),"MM, MP, PP",,MP,
40.054752/GC,"Rodríguez González, Pedro","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
15.008045/TF,Vicente Damián García Morera,Santa Cruz de Tenerife/PUNTAGORDA,PP,,,
40.055063/TF,"DIACA CINCO, S.A.",Santa Cruz de Tenerife/BREÑA ALTA,CS,,,
40.055109/TF,"PESCADOS ARCHIPIÉLAGO, S.L.",Santa Cruz de Tenerife/ADEJE,CS,,,
15.008049/TF,Rubén Dario Méndez García,Santa Cruz de Tenerife/GARAFIA,PP,,,
12.022044/GC,"Sushican, S.L.","Palmas, Las/TELDE",PP,,,
40.055307/GC,"Representaciones Olevar, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","CS, RW",,,
40.055308/GC,"Europ Foods Canarias, S.L.","Palmas, Las/SAN BARTOLOME",CS,,,
40.055425/TF,"Rhenus Tetrans Canarias, SLU",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
10.025738/GC,Autóctonas Cárnicas de Canarias S.L.,"Palmas, Las/VEGA DE SAN MATEO","RW, CP, MM, MP, PP",,MP,
12.022077/GC,"Pescamar Titerroy, S.L.","Palmas, Las/ARRECIFE","PP, FFP",,,
15.008064/GC,José Domingo de León Álvarez,"Palmas, Las/HARIA",PP,,,
40.055691/TF,"FOOD 4 THOT, SL",Santa Cruz de Tenerife/SAN MIGUEL DE ABONA,CS,,,
40.056083/TF,"DIAPAL, SL",Santa Cruz de Tenerife/SANTA CRUZ DE LA PALMA,"CS, RW",,,
40.056084/TF,"Distribuciones Congavias, SL",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,"CS, RW",,,
40.056133/GC,"Montesano Canarias, S.A.","Palmas, Las/TELDE",CS,,,
15.008084/TF,"Marilitu, S.A.U.",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,"CS, RW",,,
15.008085/TF,Sabine Rahtjen,Santa Cruz de Tenerife/VALVERDE,PP,,,
12.022192/GC,"Mercofrío Hernández Suárez, S.L.U.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",RW,,,
40.056559/GC,"Mammafiore Canarias, S.L.","Palmas, Las/TELDE","CS, RW",,,
40.056595/GC,"Ozil Doner, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.056621/TF,"Montesano Canarias, SA",Santa Cruz de Tenerife/ROSARIO (EL),"CS, RW",,,
40.056929/TF,Miguel Ángel Hernández Sosa,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
15.008114/TF,David Aris Frias Morales,Santa Cruz de Tenerife/GRANADILLA DE ABONA,PP,,,
12.022290/GC,"Langostino Real Canarias, S.L.","Palmas, Las/INGENIO",RW,,,
15.008130/TF,Fabián Cristian Pérez Ramos,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,PP,,,
15.008143/GC,"Vera Rodríguez, Agustín Alexis","Palmas, Las/OLIVA (LA)",PP,,,
12.022336/GC,"Pescadería Estevez, S.L.","Palmas, Las/AGÜIMES",DC,,,
10.025983/TF,Miguel Ángel Toledo Cruz,Santa Cruz de Tenerife/GRANADILLA DE ABONA,CS,,,
15.008151/GC,"Caseificio Artigianale Pistoni, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",PP,,,
14.003230/TF,Esteban Delgado Cano,Santa Cruz de Tenerife/VILAFLOR DE CHASNA,EPC,,,
40.058036/GC,"Same Ship Suppliers Las Palmas de Gran Canaria, S.L.U.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
26.016729/GC,"Depoalsa, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",PP,,MP,
40.058400/TF,SADA p.a. Canarias SA,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
10.026049/TF,"Riromel, SL",Santa Cruz de Tenerife/REALEJOS (LOS),"MM, MP, PP",,MP,
14.003245/GC,"Finca de Uga, S. L.","Palmas, Las/YAIZA",EPC,,,
40.058769/TF,"Externa Canarias, SL",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
40.058770/TF,"Mammafiore Tenerife, SL",Santa Cruz de Tenerife/GRANADILLA DE ABONA,CS,,,
40.058811/TF,"Lanzateide Comercial, SA",Santa Cruz de Tenerife/SAN MIGUEL DE ABONA,CS,,,
40.058834/TF,"Distribuidora Covirán Canarias, S.L.U.",Santa Cruz de Tenerife/GÜIMAR,CS,,,
15.008184/TF,"Industrias Arico 2015, S.L.",Santa Cruz de Tenerife/ARICO,PP,,,
40.059169/TF,ROSSANO BABOLIN,Santa Cruz de Tenerife/ADEJE,CS,,,
40.059237/GC,Anna Salatiello,"Palmas, Las/SANTA LUCIA DE TIRAJANA","CS, RW",,,
40.059609/GC,"Rodríguez Selección, S.L.","Palmas, Las/PUERTO DEL ROSARIO",CS,,,
40.059733/GC,"Diversos Canarios Lanzarote, S.L.U.","Palmas, Las/ARRECIFE",CS,,,
40.059809/GC,"Bella Italia Corralejo, S.L.U.","Palmas, Las/OLIVA (LA)",CS,,,
40.059828/GC,"Michelangelo Distribución 2015, S.L.","Palmas, Las/AGÜIMES",CS,,,
10.026164/GC,"Alemán Santana, Gonzalo Ramón","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","MM, MP",,,
10.026180/TF,Karla Gisela Pérez Bravo,Santa Cruz de Tenerife/CANDELARIA,PP,,MP,
15.008212/GC,"Ramírez Ledesma, Javier Andrés","Palmas, Las/PUERTO DEL ROSARIO",PP,,,
40.060224/TF,"MYA Canarias, S.L.",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
10.026212/TF,"The Cousins Import Export, SL",Santa Cruz de Tenerife/GRANADILLA DE ABONA,"MM, MP, PP",,MP,
40.060342/TF,"Suministros de Zootecnia, S.L.",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
40.060396/GC,"Piyanisha, S.L.","Palmas, Las/MOGAN",CS,,,
40.060444/GC,"Carnes selectas Canarias 2000, S.L.","Palmas, Las/TELDE",CS,,,
10.026223/TF,Celica Soraya Forero Sanguña,Santa Cruz de Tenerife/LLANOS DE ARIDANE (LOS),PP,,MP,
40.060609/TF,Galina Petrova Petrova,Santa Cruz de Tenerife/SAN MIGUEL DE ABONA,CS,,,
14.003285/GC,"Morales Domínguez, Gustavo","Palmas, Las/MOYA",EPC,,,
40.060898/TF,"Red Acfor, S.L.",Santa Cruz de Tenerife/GRANADILLA DE ABONA,RW,,,
15.008230/GC,"Suárez Naranjo, José Mario","Palmas, Las/TEJEDA",PP,,,
15.008231/GC,"Tierra Guanche, S. C. P.","Palmas, Las/VEGA DE SAN MATEO",PP,,,
10.026259/TF,"Agroindustrias Rocha, SL",Santa Cruz de Tenerife/LLANOS DE ARIDANE (LOS),"MM, MP, PP",,MP,
40.061030/TF,"Delfin Lines Canarias, SA",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
15.008240/TF,Julio Gonzalo Quintero Machín,Santa Cruz de Tenerife/PINAR DE EL HIERRO (EL),PP,,,
15.008241/TF,Antonio Manuel Martín Medina,Santa Cruz de Tenerife/SANTA CRUZ DE LA PALMA,PP,,,
40.061389/TF,"Kanali, SA",Santa Cruz de Tenerife/GRANADILLA DE ABONA,CS,,,
15.008246/GC,"Armas Romero, Antonia","Palmas, Las/ANTIGUA",PP,,,
15.008248/GC,"Quintana Bolaños, Begoña","Palmas, Las/TEJEDA",PP,,,
40.061589/TF,"Marody, SL",Santa Cruz de Tenerife/GRANADILLA DE ABONA,RW,,,
40.061640/GC,"CARNES Y EMBUTIDOS CÁRNICOS CHACÓN, S.L.","Palmas, Las/AGÜIMES",CS,,,
40.061705/TF,"Disur Horeca, S.L.",Santa Cruz de Tenerife/BREÑA BAJA,CS,,,
10.026334/TF,"Rubiato Paredes, SL",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
15.008265/TF,Pedro Antonio González Carrillo,Santa Cruz de Tenerife/BUENAVISTA DEL NORTE,PP,,,
14.003304/GC,"Santana Suárez, Raúl Miguel","Palmas, Las/HARIA",EPC,,,
15.008266/GC,"Cifuentes Osorio, Carmen Elisa","Palmas, Las/ANTIGUA",PP,,,
15.008270/GC,"Kalandadze, Nino","Palmas, Las/OLIVA (LA)",PP,,,
40.062553/TF,"Comercial Italiana de Alimentación, S.L.",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
40.062607/GC,"Comit-Comercial Italiana de Alimentación, S.L.","Palmas, Las/PUERTO DEL ROSARIO",CS,,,
10.026427/GC,"Crestaola Canarias, S.L.U.","Palmas, Las/TELDE","MM, MP",,,
40.063149/GC,"Delivery Plus, S.L.","Palmas, Las/ARRECIFE",CS,,,
12.022872/TF,"Teidetuna, A.I.E.",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,FFP,,,
40.063362/GC,"DRONAS 2002, S.L.U.","Palmas, Las/TELDE",CS,,,
40.063472/TF,"Congelados Noemir, SL",Santa Cruz de Tenerife/ROSARIO (EL),"CS, RW",,,
14.003329/GC,"Granja Avícola Las Rosas, S.L.U.","Palmas, Las/AGÜIMES",EPC,,,
40.063892/TF,"El Corte Inglés, SA",Santa Cruz de Tenerife/GÜIMAR,CS,,,
40.063893/TF,Francesco Liccardo,Santa Cruz de Tenerife/SAN MIGUEL DE ABONA,CS,,,
10.026497/TF,Jesús María Cano Tapia,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,"MM, MP, PP",,MP,
12.022965/GC,"Puerto Sur Importaciones, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",RW,,,
12.022976/TF,"Nuevo Servicio y Turismo JCC, SL",Santa Cruz de Tenerife/ARONA,CS,,,
12.022977/TF,"Pescados Ramón e Hijos, SL",Santa Cruz de Tenerife/ALAJERO,CS,,,
40.064064/GC,"El Corte Inglés, S.A.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
15.008308/GC,"MARTÍN MONTAÑEZ, VICENTE SALVADOR","Palmas, Las/ARRECIFE",CS,,,
15.008311/GC,"QUESERÍA MORRETES NEGROS, S.L.","Palmas, Las/TUINEJE",PP,,,
40.064251/GC,"Wrist Ship Supply Spain , S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.064290/TF,Taoufik Essaadi,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
40.064321/GC,"EUROTRANSMEX, S.L.","Palmas, Las/TELDE",CS,,,
40.064322/TF,"Rosapesca, SL",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,"CS, RW",,,
14.003344/GC,"Torres Mesa, Samuel","Palmas, Las/ANTIGUA",EPC,,,
12.023034/TF,"Pescados García & Betancor, S.L.U.",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
10.026591/TF,"Elaborados de Carne Sur Tenerife, S.L.",Santa Cruz de Tenerife/ARONA,"CP, MM, MP, PP",,MP,
40.064697/TF,"Suisca, SL",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
40.064950/GC,"Grancfuerlanz, S.L.","Palmas, Las/TELDE","CS, RW",,,
40.065098/GC,"La Comarca Canaria, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.065143/TF,"Dispa Cedrés, S.L.",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
40.065301/TF,"Toledo Impormit, S.L.",Santa Cruz de Tenerife/ARAFO,CS,,,
15.008350/GC,"Cabrera Ortega, Juan Salvador","Palmas, Las/TEROR",PP,,,
40.065437/TF,"D. M. Gallardo Representaciones, S.L.",Santa Cruz de Tenerife/GRANADILLA DE ABONA,CS,,,
40.065475/TF,"Dinosol Supermercados, SL",Santa Cruz de Tenerife/BREÑA ALTA,CS,,,
12.023159/TF,"Pescados García & Betancor, SLU",Santa Cruz de Tenerife/TAZACORTE,RW,,,
40.066083/TF,"Envastick, SL",Santa Cruz de Tenerife/ROSARIO (EL),RW,,,
12.023209/TF,Canarias Tuna Export A.I.E.,Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,RW,,,
40.066222/TF,"Distribuzione Esclusiva Prodotti Alimentari, SL",Santa Cruz de Tenerife/ICOD DE LOS VINOS,CS,,,
10.026763/GC,"Distribuciones Yennisabel, S.L.","Palmas, Las/TEROR",CS,,,
40.066513/TF,"Asados y Especialidades La Campesina, SLU",Santa Cruz de Tenerife/ROSARIO (EL),CS,,,
40.066595/TF,"Frutas García García Canarias, SL",Santa Cruz de Tenerife/ARONA,CS,,,
10.026795/GC,"SURTIDOS CÁRNICOS CANARIOS, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CP,,,
40.066719/GC,"LOGISTICA INTEGRAL PEDRIN, S.L.","Palmas, Las/PUERTO DEL ROSARIO",CS,,,
40.066720/GC,"Frio Ortiz, S.L.","Palmas, Las/AGÜIMES",CS,,,
12.023274/GC,"Aframar, S.L.","Palmas, Las/AGÜIMES",PP,,,
15.008412/GC,"Mayor Huertas, Escolástica","Palmas, Las/TEJEDA",PP,,,
15.008413/GC,"Santana Falcón, Esmeralda","Palmas, Las/SANTA MARIA DE GUIA DE GRAN CANARIA",PP,,,
12.023275/TF,"Lobster Seafood Tenerife, SL",Santa Cruz de Tenerife/GRANADILLA DE ABONA,FFP,,,
15.008417/GC,MANUEL JESÚS GARCÍA MORERA,"Palmas, Las/TUINEJE",PP,,,
40.066779/GC,"JAMONES Y EMBUTIDOS JOSELE E HIJOS, S.L.","Palmas, Las/PUERTO DEL ROSARIO",CS,,,
15.008419/GC,"CABRERA GONZALEZ, HÉCTOR LUIS","Palmas, Las/PUERTO DEL ROSARIO",PP,,,
40.067050/TF,"Laura Frías, SL",Santa Cruz de Tenerife/ROSARIO (EL),CS,,,
15.008437/TF,Lucas Eleno Mora García,Santa Cruz de Tenerife/SAN SEBASTIAN DE LA GOMERA,PP,,,
40.067448/GC,"Router Frío, S.L.","Palmas, Las/TELDE",CS,,,
15.008443/TF,"HERBODIETÉTICA HOLÍSTICA JUAN LORENZO, S.R.L.",Santa Cruz de Tenerife/SANTA URSULA,RW,,,
40.067855/TF,"Delicias y Sabores Alimentación, S.L.",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
15.008447/GC,"Food Amore, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",PP,,,
15.008450/TF,"Agroindustrias Rocha, SL",Santa Cruz de Tenerife/LLANOS DE ARIDANE (LOS),PP,,,
40.068009/TF,"Distribuciones Alimenticias Víctor Padilla, S.L.",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
16.005033/TF,"Omicron Dephaa, SL",Santa Cruz de Tenerife/SAN MIGUEL DE ABONA,PP,,,
12.023397/GC,"Carnes selectas Canarias 2000, S.L.","Palmas, Las/TELDE",PP,,,
15.008456/TF,Ana María González Marrero,Santa Cruz de Tenerife/CANDELARIA,PP,,,
40.068033/TF,"Lionello Fratelli, SL",Santa Cruz de Tenerife/SAN MIGUEL DE ABONA,RW,,,
15.008459/TF,Fayna Llarena Martín,Santa Cruz de Tenerife/VALVERDE,PP,,,
40.068200/TF,"Embutidos DLP, S.L.",Santa Cruz de Tenerife/ICOD DE LOS VINOS,CS,,,
14.003422/GC,Andrés M. Castán Rodríguez,"Palmas, Las/PUERTO DEL ROSARIO",EPC,,,
40.068373/GC,Premium Drinks S.L.U.,"Palmas, Las/AGÜIMES",CS,,,
15.008472/GC,"Pérez Valdivia, Marcos Francisco","Palmas, Las/PUERTO DEL ROSARIO",PP,,,
14.003432/GC,"Camperas La Dehesa, S.L.","Palmas, Las/SANTA MARIA DE GUIA DE GRAN CANARIA",EPC,,,
40.068592/GC,"Emaltri Canarias, S.L.","Palmas, Las/AGÜIMES",CS,,,
40.068593/GC,"Distribuciones Fradelja, S.L.","Palmas, Las/SAN BARTOLOME DE TIRAJANA",CS,,,
12.023460/TF,Aureliano Melchor Pérez,Santa Cruz de Tenerife/MATANZA DE ACENTEJO (LA),CS,,,
10.027025/TF,"Cárnicas Roberto e Hijos, SLU",Santa Cruz de Tenerife/ROSARIO (EL),"CS, CP",,,
40.068660/GC,"Caorsi Parlato y Asociados, S.L.","Palmas, Las/ANTIGUA",CS,,,
40.068737/TF,"PA & NOA Tropicales, SLU",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
40.068815/GC,"Perdomo Dorta, Juan Antonio","Palmas, Las/HARIA",CS,,,
40.068871/GC,"Congelados Pérez, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.068976/TF,"Servisiten, C.B.",Santa Cruz de Tenerife/ROSARIO (EL),CS,,,
15.008484/TF,Carlos Alberto Ramos Ferrera,Santa Cruz de Tenerife/OROTAVA (LA),PP,,,
15.008487/GC,"Suarez Sarmiento, Joaquin","Palmas, Las/ALDEA DE SAN NICOLAS (LA)",PP,,,
26.019339/TF,"Katei Alimentación, SL",Santa Cruz de Tenerife/GRANADILLA DE ABONA,PP,,,
40.069154/TF,Mª Inmaculada Perdomo Luis,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
15.008504/GC,"Hernández Ramos, Juan Pedro","Palmas, Las/BETANCURIA",PP,,,
40.069385/GC,"Distribuciones Tizman Canarias, S.L.","Palmas, Las/SANTA LUCIA DE TIRAJANA",CS,,,
26.019411/GC,"Fleitas Abrante, Yasmina","Palmas, Las/INGENIO",PP,,MP,
40.069489/TF,"Solo Food Canarias, SL",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
15.008509/TF,Sociedad Cooperativa del Campo La Candelaria,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,"RW, PP",,,
15.008513/TF,"Los Jables CJF, SLU",Santa Cruz de Tenerife/PINAR DE EL HIERRO (EL),PP,,,
10.027156/GC,"Martín Bernardo, Inés María","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",RW,,MP,
15.008515/TF,"Iberocanaria de Alimentos, SL",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,PP,,,
15.008516/TF,Sergio Damián Pérez Ramos,Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,"RW, PP",,,
15.008517/GC,"Casa del Queso Cabrera Pérez, S.L.","Palmas, Las/ANTIGUA",PP,,,
12.023622/GC,"Comprapesca, S.L.","Palmas, Las/TELDE","RW, PP",,,
40.070023/TF,Yudith Pérez Regalado,Santa Cruz de Tenerife/ARONA,CS,,,
12.023629/GC,"Canary Island Fishing, S.L. - B.F. Friomar","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",FV,,,
40.070280/TF,"Tránsitos Rodríguez Díaz, SL",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
26.019634/TF,"La Fábrica de Sushi by Dornaleteche, SL",Santa Cruz de Tenerife/TACORONTE,PP,,,
40.070439/GC,"Delfin Lines Canarias, S.A.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
15.008542/GC,"De Vera Peña, Víctor Manuel","Palmas, Las/BETANCURIA",PP,,,
40.070609/GC,"Europ Foods Canarias, S.L.","Palmas, Las/SAN BARTOLOME DE TIRAJANA",CS,,,
15.008557/TF,Cristina de los Reyes Padrón Padrón,Santa Cruz de Tenerife/VALVERDE,PP,,,
12.023710/GC,Cofradía de Pescadores Corralejo,"Palmas, Las/OLIVA (LA)",AH,,,
15.008559/GC,Sebastián Torres Calero,"Palmas, Las/OLIVA (LA)",PP,,,
40.070904/GC,"Disprocan Guiniguada, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
10.027295/GC,Anna Salatiello,"Palmas, Las/SANTA LUCIA DE TIRAJANA","MM, MP",,,
15.008561/GC,Natalia Mayor Monzón,"Palmas, Las/TEJEDA",PP,,,
40.070951/TF,Ana Belén Afonso Izquierdo,Santa Cruz de Tenerife/VICTORIA DE ACENTEJO (LA),CS,,,
40.070952/TF,"Canariangus, SL",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
14.003474/GC,"Granja Avicola Hoya Calvo, S.L.U.","Palmas, Las/ARUCAS",EPC,,,
12.023739/GC,"Mavican Alimentación, S.L.","Palmas, Las/TELDE",PP,,,
14.003484/TF,Antonio Linares González,Santa Cruz de Tenerife/BUENAVISTA DEL NORTE,EPC,,,
12.023780/GC,"Hisimar Selección, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","CS, RW",,,
12.023791/TF,"Freiremar, SA.",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,FFP,,,
15.008589/TF,Juana Isabel Morales Cano,Santa Cruz de Tenerife/VALVERDE,PP,,,
14.003492/GC,"Granja Avícola Hoya Calvo, S.L.U.","Palmas, Las/MOYA",EPC,,,
40.071815/GC,"Dispa Cedrés Grupajes, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
15.008594/GC,"Cabrera Castillo, Yumara Isabel","Palmas, Las/ANTIGUA",PP,,,
12.023838/TF,"Smokehouse Canarias, SL",Santa Cruz de Tenerife/SAN SEBASTIAN DE LA GOMERA,PP,,,
10.027408/GC,"Carnicary 2014, S.L.U.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","MM, MP",,,
10.027418/GC,"Frimancha Canarias, S.L.U.","Palmas, Las/TELDE","CS, RW, CP",,MP,
10.027428/TF,"Valentín Peña Cartaya, SL",Santa Cruz de Tenerife/TACORONTE,CS,,,
40.072301/TF,"Cuatrosoles 2018, SL",Santa Cruz de Tenerife/ARONA,CS,,,
10.027446/TF,Jesús Enrique Carrillo Goya,Santa Cruz de Tenerife/SANTA URSULA,CP,,,
15.008612/TF,"Grupo Ganaderos de Fuerteventura, SL",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,PP,,,
26.020150/GC,"Katei Alimentación, S.L.","Palmas, Las/AGÜIMES",PP,,,
15.008613/GC,"IMCOM LIVESTOCK, S.L.","Palmas, Las/ALDEA DE SAN NICOLAS (LA)",PP,,,
