"Nº RGSEAA (*)","Razón Social","Provincia/Localidad","Actividades","Especies (**)","Otros Detalles","TSE Feed Ban"
"40.23211/A","GENERAL MARKETS FOOD IBERICA, S.A.U.","Alicante/Alacant/VILLAJOYOSA/VILA JOIOSA (LA)","CS",,,
"40.23230/IB","MASSO PEREZ, MARLIVE SHIRLEY","Islas Baleares/VILETA (SA)","CS",,,
"10.20548/SA","EMBUTIDOS LEONCIO, S. L.","Salamanca/GUIJUELO","CS, PP",,"MP",
"40.23242/ZA","COMERCIAL SAN FRONTIS, S. L.","Zamora/ZAMORA","CS",,,
"10.20563/SE","GUTIERREZ BERMEJO, SEBASTIAN","Sevilla/NAVAS DE LA CONCEPCION (LAS)","RW, PP",,"MP",
"40.23244/HU","VICENTE ARA ABADIAS","Huesca/SABIÑANIGO","CS",,,
"15.06066/CO","S.C.A. GANADERA DEL VALLE DE LOS PEDROCHES (COVAP)","Córdoba/POZOBLANCO","CS",,,
"40.23247/MU","DISTRIBUCIONES Y DEGUSTACIONES GUILLEN, S.L.","Murcia/CARAVACA DE LA CRUZ","CS",,,
"40.23248/MU","ORIENTAL MURCIA, S.L.","Murcia/MOLINA DE SEGURA","CS",,,
"40.23255/SE","DICORBIS S.L.","Sevilla/MOLARES (LOS)","CS",,,
"40.23260/SE","HOSTEL MARLI S.L.L.","Sevilla/MARTIN DE LA JARA","CS",,,
"40.23262/GR","DISTRIBUCIONES ANFRA-BAZA S.L.","Granada/BAZA","CS",,,
"40.23264/CO","DISTRIBUCIONES ADAN PASAMONTES S.L.","Córdoba/LUCENA","CS",,,
"40.23265/J","PESCADOS ROSALES S.L.","Jaén/TORREPEROGIL","CS",,,
"40.23269/MA","MARKEN ALIMENTOS S.L.","Málaga/MALAGA","CS, RW",,,
"40.23270/MA","ALIMENTACION DISANVE S.L.U.","Málaga/BENADALID","CS",,,
"40.23275/CA","LACREM S.A.","Cádiz/PUERTO DE SANTA MARIA (EL)","CS",,,
"10.20575/BI","LE CHATEAU DU CANARD S.L.","Bizkaia/ZAMUDIO","RW",,"MP",
"40.23283/SS","ARTUKOLUKE, S.L.","Gipuzkoa/URRETXU","CS",,,
"10.20578/A","CARNES DE EL BIERZO- LEON DE LEVANTE, S.L.","Alicante/Alacant/PETRER","RW, CP, MM, MP",,"MP",
"10.20581/SA","HELMANTICA TERRA, S.L.","Salamanca/GUIJUELO","RW",,"MP",
"12.16657/J","PESCADOS ROSALES S.L.","Jaén/UBEDA","CS",,,
"10.20589/C","GARCIA CANDAL, S.L.","Coruña, A/CORUÑA (A)","CS, CP, MM, MP, PP",,"MP",
"12.16670/V","CARACOLES VALENCIA, S.L.","Valencia/València/BENIFAIO","RW, PP",,"SN",
"40.23297/T","BACALLANERS SOROLLA SLU","Tarragona/TORTOSA","CS",,,
"40.23299/B","FRIGORÍFICOS THALASSA SL","Barcelona/BARCELONA","CS",,,
"40.23301/B","RUIBAL LOSADA SA","Barcelona/BARCELONA","CS",,,
"40.23302/T","SERHS DISTRIBUCIÓ I LOGISTICA SL","Tarragona/TARRAGONA","CS",,,
"10.20592/M","LOBATO PALOMERO, S.L.","Madrid/SAN SEBASTIAN DE LOS REYES","RW",,"MP",
"40.23309/GE","STOP SELF SA","Girona/PALAMOS","CS",,,
"40.23317/M","PRODUCTOS VALJA, S.L.","Madrid/GRIÑON","CS",,,
"10.20599/C","TUBIO OUTEIRAL JOSE","Coruña, A/BOIRO","CS",,,
"40.23319/PO","VENDISFRIG, S.L.","Pontevedra/VIGO","CS",,,
"40.23320/LO","SER CALIDAD Y SOLUCION 10, S.L.","Rioja, La/NAVARRETE","CS",,,
"10.20611/BU","CARNICAS TAJADURA PROGRESO, S.L.","Burgos/BURGOS","CS",,,
"12.16686/C","CURRO PESCA, S.L.","Coruña, A/RIBEIRA","CS, PP, FFP",,,
"40.23337/TO","LOGITERS LOGISTICA, S.A.U.","Toledo/TORRIJOS","CS",,,
"40.23345/SE","DIAZ CABELLO, RAIMUNDO","Sevilla/RINCONADA (LA)","CS",,,
"40.23347/H","DISTRIBUCIONES J. BAQUERO S.L.","Huelva/VALVERDE DEL CAMINO","CS",,,
"12.16700/MA","PEREZ VADILLO ENRIQUE","Málaga/MALAGA","CS, DC",,,
"40.23353/MA","SIERRAS DE GAUCIN S.C.","Málaga/GAUCIN","CS",,,
"40.23362/NA","COMERCIAL JOFEKI, S.L.","Navarra/ARRE","CS",,,
"10.20626/TF","PASTO Y BELLOTA, S.L.","Santa Cruz de Tenerife/PASO (EL)","CS",,,
"10.20629/O","VEGASTUR CARNES ROXAS SL","Asturias/GRANDA","CS, CP",,,
"12.16711/BA","SALAZONES BENAZAIRE S.L.","Badajoz/BADAJOZ","RW",,,
"12.16722/GE","PEIXOS MAR PLA DE HNOS. MARTINEZ SL","Girona/ROSES","CS",,,
"10.20640/M","FERNANDEZ Y ROBLES, S.L.","Madrid/MADRID","CS",,,
"40.23380/M","MAKRO AUTOSERVICIO MAYORISTA S.A.","Madrid/ALCORCON","CS",,,
"40.23382/M","CARNES ROJAS DE LOS PICOS DE EUROPA S.L.","Madrid/MADRID","CS",,,
"40.23389/LE","CODALVA, S. L.","León/CAMPONARAYA","CS, RW",,,
"40.23391/CA","ALGETUNIDOS S.A.","Cádiz/ALGECIRAS","CS",,,
"12.16730/B","DISTRIBUIDORA Y COMERCIALIZADORA DE PESCADOS Y MARISCOS TEMIR SA","Barcelona/BARCELONA","CS",,,
"40.23399/T","FRAGADIS SL","Tarragona/CANONJA (LA)","CS",,,
"40.23408/MA","GRANJA AVICOLA LA TORRECILLA S.A.","Málaga/MALAGA","CS",,,
"10.20653/TO","NAVES INDUSTRIALES FRIGO-ALIMENTARIAS, S.A.","Toledo/SESEÑA NUEVO","CS",,,
"40.23413/TO","NAVES INDUSTRIALES FRIGO-ALIMENTARIAS, S.A.","Toledo/SESEÑA NUEVO","CS, RW",,,
"40.23415/CU","DISTRIBUIDORA DE CONGELADOS MARGABAL, S.L.","Cuenca/MOTILLA DEL PALANCAR","CS, RW",,,
"15.06118/O","TGT ASTURIAS, SA","Asturias/BERRON (EL)","RW, PP",,,
"40.23425/PO","EXCLUSIVAS COTOGRANDE, S.L.","Pontevedra/VIGO","CS",,,
"10.20658/BU","CARNICAS ISABEL ALONSO, S.L.","Burgos/BURGOS","CS, CP, MM, MP",,,
"10.20660/ZA","MARIA MAGDALENA MANZANAS GONZALEZ","Zamora/GRISUELA","CS",,,
"40.23435/AB","EL ZAGAL DE LA MANCHA, S.L.","Albacete/RODA (LA)","CS",,,
"10.20663/SE","C.B. HERMANOS DEL RIO MONTES","Sevilla/ARAHAL","CS",,,
"10.20667/CO","INDUSTRIAS MARIN DE FERNAN NUÑEZ S.L.","Córdoba/FERNAN-NUÑEZ","CS, PP",,"MP",
"40.23446/PO","DISTRIBUCIONES MANUELA Y VICENTE, S.L.","Pontevedra/RIBADUMIA","CS",,,
"40.23448/S","CANTABRIA FAMILY INVESTMENT SLU","Cantabria/LAREDO","CS",,,
"10.20672/BA","GUEDEJO SILVERO MANUEL","Badajoz/ALMENDRAL","RW, PP",,"BL, MP",
"12.16761/C","VILLAVERDE BESTILLEIRO MANUEL JOSE","Coruña, A/CORUÑA (A)","RW",,,
"40.23458/TO","PRODUCTOS ALACENA SELECCION, S.L.","Toledo/URDA","CS",,,
"12.16766/C","PESCADOS Y MARISCOS DEL NOROESTE, S.L.","Coruña, A/CORUÑA (A)","RW, PP, FFP",,,
"40.23459/V","SUPER ZHONG HUA, S.L.","Valencia/València/CATARROJA","CS",,,
"40.23461/A","SALAZONES MARIN C.B.","Alicante/Alacant/ALMORADI","CS",,,
"10.20681/MA","POZO MUÑOZ, FRANCISCO JUAN","Málaga/NERJA","RW, CP",,,
"40.23468/MA","ASOCIACION BANCO DE ALIMENTOS DE LA COSTA DEL SOL (BANCOSOL)","Málaga/MALAGA","CS",,,
"40.23477/V","EL CORTE INGLES, S.A.","Valencia/València/RIBA-ROJA DE TURIA","CS",,,
"40.23478/V","MI WUN LU CHENG, S.L.","Valencia/València/CATARROJA","CS",,,
"12.16780/PO","FROIZ MAR, S.A.","Pontevedra/VIGO","RW",,,
"12.16783/B","BARCELONA COMERÇ I NEGOCIACIO DE PEIXOS SL","Barcelona/BARCELONA","WM, FFP",,,
"10.20694/B","JAMONES SERRANOS CIURANA SL","Barcelona/BADALONA","RW",,"MP",
"40.23490/IB","MICOCARNE EUROPA, SL","Islas Baleares/VILETA (SA)","CS",,,
"40.23494/M","PROGRESO DEL VENDING S.L.","Madrid/BOADILLA DEL MONTE","CS",,,
"40.23509/B","OLIVAS CENTER SL","Barcelona/CERVELLO","CS",,,
"40.23511/B","FRIOLISA SA","Barcelona/BARCELONA","CS",,,
"10.20701/BI","IKALOBI OKELA S.L.","Bizkaia/BILBAO","CS, CP, MM, MP",,,
"40.23516/TO","DURO CALVO, JOSE LUIS","Toledo/ESCALONILLA","CS",,,
"40.23522/MA","COSTA FERMONT S.L.","Málaga/ESTEPONA","CS",,,
"40.23523/MA","JOSE DAVID CANO MATAS S.L.","Málaga/CUEVAS DE SAN MARCOS","CS",,,
"40.23552/CU","MORENO EXCLUSIVAS DE CUENCA, S.L.","Cuenca/CUENCA","CS",,,
"10.20722/GE","FRIGORIFICS GELADA SL","Girona/ARGELAGUER","CS, RW",,,
"40.23554/GE","FRIGORIFICS GELADA SL","Girona/ARGELAGUER","CS, RW",,,
"40.23555/GE","EUROPA KEBAB DISTRIBUTION SL","Girona/FORNELLS DE LA SELVA","CS",,,
"10.20725/GE","FRIGORIFICOS COSTA BRAVA SA","Girona/RIUDELLOTS DE LA SELVA","RW, CP",,,
"40.23563/J","HERMANOS ABOLAFIA MORALES C.B.","Jaén/TORREDONJIMENO","CS",,,
"10.20735/V","ELABORADOS CARNICOS MEDINA, S.A.U.","Valencia/València/BUÑOL","CS, RW, SH, CP, MM, MP, PP","B","MP",
"40.23571/BI","COMERCIAL LA GALLEGA DE LOS PALLARES, S.L.","Bizkaia/BASAURI","CS",,,
"12.16822/A","BAEZA SANTAMARIA, JUAN CARLOS","Alicante/Alacant/SANT JOAN D'ALACANT","CS, FFP",,,
"40.23579/MA","REINA GARCIA, JUAN RAMON","Málaga/SIERRA DE YEGUAS","CS",,,
"40.23580/MA","CONGELADOS RINCOMAR S.L.","Málaga/RINCON DE LA VICTORIA","CS",,,
"40.23586/BU","PROAVEN MUÑOZ, S. L.","Burgos/ARANDA DE DUERO","CS",,,
"40.23594/IB","FEINKOST FARNETANI MALLORCA, SL UNIPERSONAL","Islas Baleares/SANTA PONÇA","CS",,,
"40.23598/CA","ESPECIALIDADES JAIMAR S.L.","Cádiz/PUERTO REAL","CS",,,
"40.23601/OR","COREN GRILL, S.A.","Ourense/OURENSE","CS",,,
"10.20756/M","CARNES HERMANOS DE DIEGO S.L.","Madrid/HUMANES DE MADRID","CS, RW, CP, MM, MP, PP",,"MP",
"40.23606/LU","SEREGA DE LUGO, S.L.","Lugo/CASTRO DE REI","RW",,,
"40.23613/B","TOT SELECTA SLU","Barcelona/VILAFRANCA DEL PENEDES","CS",,,
"40.23614/B","CONGELADOS JAV, SL","Barcelona/BADALONA","CS",,,
"40.23621/M","IMPORT EXPORT LUARO SL","Madrid/ALCORCON","CS",,,
"40.23625/B","BAS DUCH SL","Barcelona/SANT BOI DE LLOBREGAT","CS",,,
"40.23633/M","CONGELADOS LUCHENG, S.L.","Madrid/PINTO","CS",,,
"40.23635/TF","G.H.G. CONGELADOS, S.L.","Santa Cruz de Tenerife/OROTAVA (LA)","CS",,,
"12.16853/H","ELABORADOS PESQUEROS 2017 S.L.","Huelva/ISLA CRISTINA","CS, PP, DC, FFP",,,
"40.23636/GR","HEREDEROS DE MANUEL TORO S.L.","Granada/HUETOR TAJAR","CS",,,
"40.23640/MA","SKI COMERCIAL I S.A","Málaga/MALAGA","CS",,,
"40.23641/LE","HEREDEROS DE ELICERIO Y JESUSA, S. L.","León/SAN ANDRES DEL RABANEDO","CS",,,
"40.23646/SE","CAMERO MORILLO, ANTONIO","Sevilla/AGUADULCE","CS",,,
"40.23651/BA","CARO RUIZ S.A.","Badajoz/DON BENITO","CS",,,
"12.16858/C","RIVEIRA PEIXE FRESCO, S.L.","Coruña, A/RIBEIRA","RW, DC, FFP",,,
"40.23656/S","ASOCIACION BANCO DE ALIMENTOS DE CANTABRIA","Cantabria/SANTANDER","CS",,,
"15.06186/GC","Friesland Campina Canarias, S.A.U.","Palmas, Las/TELDE","CS, PP",,,
"40.23659/TF","Luis Melián Pérez, S.L.","Santa Cruz de Tenerife/SAN MIGUEL DE ABONA","CS",,,
"40.23661/CC","COLLADO CASTELLON ANGEL","Cáceres/ARROYO DE LA LUZ","CS",,,
"10.20793/Z","INTERCAMBIOS DE DERIVADOS PORCINOS, S.L.","Zaragoza/ZUERA","RW, PP",,"MP",
"10.20796/GE","CARNS FRIGOLE BOSCH SL","Girona/PORQUERES","CS, CP, MM, MP",,,
"40.23671/B","CASA HUGAS SA","Barcelona/PALLEJA","CS",,,
"40.23672/GE","PALAMOS MAR SL","Girona/CALONGE","CS",,,
"40.23680/MA","PICKING MALAGA S.L.","Málaga/MALAGA","CS",,,
"12.16875/AB","FRANCISCO BERBEL HERNANDEZ E HIJOS, S.L.","Albacete/ALBACETE","CS, RW, PP, FFP",,"SN",
"12.16879/C","LEIRAMAR MARISCOS S.L.","Coruña, A/ORTIGUEIRA","RW",,,
"15.06191/CO","MONJAMON S.L.L.","Córdoba/MONTILLA","CS",,,
"40.23690/J","UNION DISTRIBUIDORA HERMANOS MARTINEZ RODRIGUEZ S.L.","Jaén/LINARES","CS",,,
"12.16885/PO","PESCADOS GONZALEZ GARZA S.L.","Pontevedra/GUARDA (A)","RW, DC",,,
"40.23696/GE","PRESAGUE ALABERNIA, FCO. JAVIER","Girona/VALL DE BIANYA (LA)","CS",,,
"15.06195/SE","POSTRES Y LACTEOS MARE NOSTRUM S.L.","Sevilla/CASTILBLANCO DE LOS ARROYOS","RW, PP",,,
"40.23698/CO","DISSA SELECCION S.L.","Córdoba/PRIEGO DE CORDOBA","CS",,,
"40.23699/CO","ALIMENTACION PENINSULAR S.A.","Córdoba/CORDOBA","CS",,,
"40.23703/AV","AVILA CALIDAD , S. L.","Ávila/AVILA","CS",,,
"40.23708/B","FRIO INDUSTRIAL EME ERRE, SL","Barcelona/MONTCADA I REIXAC","CS",,,
"12.16902/MA","MARISCOS RUIZ S.L.","Málaga/MALAGA","CS",,,
"40.23710/MA","ALIMENTACION PENINSULAR S.A.","Málaga/MALAGA","CS",,,
"40.23715/TF","C.B. Fernando Luis y Juan José Luis","Santa Cruz de Tenerife/REALEJOS (LOS)","CS",,,
"10.20828/A","CARNES Y EMBUTIDOS DOMINGO, S.L.","Alicante/Alacant/BENISSA","CS, MM, MP, PP",,"MP",
"40.23719/SE","VENTAS Y PLATAFORMAS DEL ALJARAFE S.L.","Sevilla/UMBRETE","CS",,,
"40.23722/Z","CRIADO GRUPO LOGISTICO, S.L.","Zaragoza/MUELA (LA)","RW",,,
"40.23723/GC","UNION DE DETALLISTAS ESPAÑOLES SOCIEDAD COOPERATIVA","Palmas, Las/ANTIGUA","CS",,,
"40.23726/CO","HERNANDEZ HARO RICARDO","Córdoba/CORDOBA","WM",,,
"40.23735/VA","SAUL FURONES S.L.","Valladolid/SANTOVENIA DE PISUERGA","CS",,,
"40.23736/SA","MARCOS SOTOSERRANO, S. L.","Salamanca/SOTOSERRANO","CS",,,
"40.23738/GC","PEÑA SAAVEDRA, S.L.","Palmas, Las/PUERTO DEL ROSARIO","RW",,,
"40.23739/OR","GIRALDEZ GALICIAN DRINKS SL","Ourense/SAN CIBRAO DAS VIÑAS","CS",,,
"40.23742/VI","COVIRAN, S.COOP.AND","Araba/Álava/VITORIA-GASTEIZ","CS",,,
"40.23744/SS","EXCLUSIVAS ARRIAGA, S.L.","Gipuzkoa/HERNANI","CS",,,
"40.23747/MU","PACO PINTADO E HIJOS, S.L.L.","Murcia/MURCIA","CS",,,
"12.16926/SE","CATERING ALVANARRO S.L.","Sevilla/ALCALA DE GUADAIRA","RW, PP, FFP",,,
"40.23753/M","GRUPO DAS 99, S.L.","Madrid/MADRID","CS",,,
"15.06212/SE","PICOTEOS 2015 S.L.","Sevilla/SAN JOSE DE LA RINCONADA","CS",,,
"40.23760/CO","LENG-D'OR S.A.","Córdoba/CORDOBA","CS",,,
"40.23762/MA","ATLANTA RESTAURACION TEMATICA S.L.","Málaga/MALAGA","CS",,,
"40.23768/TO","COALIMENT CASTILLA, S.A.U.","Toledo/TORRIJOS","CS",,,
"10.20856/MA","MEDINA GARCIA ANTONIO","Málaga/BENAOJAN","CS",,,
"10.20857/J","MEDINA ARCO, AMALIA","Jaén/NAVAS DE TOLOSA","RW, PP",,"MP",
"12.16936/H","PESCADOS Y MARISCOS MAKROSUR S.L.U.","Huelva/LEPE","CS, PP, DC, FFP",,,
"40.23775/MA","ALIMENTOS CARNICOS ANDALUCES S.L.","Málaga/MALAGA","CS",,,
"10.20862/MU","CARNIMUR, S.L.","Murcia/TORRE-PACHECO","CS, CP, MM, MP, PP",,"MP",
"40.23776/H","HERMANOS CASTAÑO FERNANDEZ S.L.","Huelva/HUELVA","CS",,,
"40.23777/MA","MARTIN NARANJO, JUAN CARLOS","Málaga/ALORA","CS",,,
"40.23779/MA","SOCIEDAD COOPERATIVA ANDALUZA RIMICOL","Málaga/COLMENAR","CS",,,
"40.23780/CA","S.COOP.ANDALUZA SABORES DE PATERNA","Cádiz/PATERNA DE RIVERA","CS",,,
"40.23781/MA","ANGLO INTERIMPORT S.L.","Málaga/ALHAURIN DE LA TORRE","CS",,,
"40.23785/BU","SUPERMERCADOS SABECO, S.A.","Burgos/MIRANDA DE EBRO","CS",,,
"10.20871/CC","HIPER TAMBO S.L.","Cáceres/CASAR DE CACERES","CS, RW, CP, MM, MP",,,
"40.23798/TO","CONSERVAS LA PIEDAD, S.A.","Toledo/ILLESCAS","CS",,,
"40.23799/TO","DELIJAM, S.C.","Toledo/TALAVERA DE LA REINA","RW",,,
"40.23800/CU","MONEDA INVERSIÓN, S.L.","Cuenca/CUENCA","CS",,,
"10.20874/GE","CARNIQUES CELRÀ, SL","Girona/CELRA","CS, CP",,,
"10.20876/BI","LECANDA SANTAMARIA, LUIS MARIA","Bizkaia/BILBAO","CS",,,
"12.16949/BI","BILBOFRES, S.L.","Bizkaia/BASAURI","CS, FFP",,,
"40.23814/Z","EXCLUSIVAS BELL, S.L.","Zaragoza/CALCENA","CS",,,
"40.23816/HU","ROBERTO ALBERO ICHART","Huesca/BINEFAR","CS",,,
"10.20885/MA","FRIO CARTAMA S.A.","Málaga/CARTAMA",,,,
"40.23821/SA","GENERAL MARKETS FOOD IBERICA, S.A.U.","Salamanca/MONTALVO (EL)","CS",,,
"40.23831/NA","GOLOSINAS SAGASTI, S.L.","Navarra/PAMPLONA/IRUÑA","CS",,,
"10.20890/SA","CARNICAS SANTOS LOBO, S. L.","Salamanca/CARBAJOSA DE LA SAGRADA","CS, CP, MM, MP",,,
"40.23836/SS","CERRATO BENGOETXEA, S.L.","Gipuzkoa/ANDOAIN","CS",,,
"10.20893/CS","PRODUCTOS ADELL, S.L.","Castellón/Castelló/MORELLA","RW, PP",,"MP",
"10.20894/AL","CONCHILLO CASTILLO S.L.","Almería/VELEZ-RUBIO","RW, MM, MP, PP",,"MP",
"12.16965/CE","FABRICA DE SALAZONES Y CONSERVAS ARTESANALES DE CEUTA S.L.U.","Ceuta/CEUTA","RW, PP",,,
"10.20899/SA","GENERAL MARKETS FOOD IBERICA, S.A.U.","Salamanca/CARBAJOSA DE LA SAGRADA","CS, RW, MM, MP",,,
"40.23851/ZA","MEDINA-DUERO, S. L.","Zamora/ZAMORA","CS",,,
"40.23852/MU","EXCLUSIVAS ALIMENTARIAS 1998, S.L.","Murcia/TORRE-PACHECO","CS",,,
"40.23856/TO","CAJAS JARA, EMILIO","Toledo/CEBOLLA","CS",,,
"40.23857/TO","MERCURIO, 12, S.L.","Toledo/CASARRUBIOS DEL MONTE","CS",,,
"40.23858/LO","VENDING LARDERO SL","Rioja, La/LARDERO","CS",,,
"12.16969/SE","LUQUE PEREZ S.L.","Sevilla/SEVILLA","RW, PP, FFP",,,
"10.20902/V","JAMONES SEGORBE, S.L","Valencia/València/QUART DE POBLET","RW",,"MP",
"40.23869/VA","AITOR CARBALLO RUBIO","Valladolid/VALLADOLID","CS",,,
"40.23873/GR","CASERVEN VENDING S.L.","Granada/PELIGROS","CS",,,
"40.23876/LO","ECODIET NEWS SL","Rioja, La/LOGROÑO","CS",,,
"40.23880/V","FRIGORIFICS FERRER S.A.","Valencia/València/PATERNA","CS",,,
"40.23886/MU","PEREZ NAVARRO, FRANCISCO","Murcia/AGUILAS","CS",,,
"40.23887/B","DISPENGAR SA","Barcelona/SANTA MARGARIDA I ELS MONJOS","CS",,,
"12.16995/M","PESCADOS Y MARISCOS DEL AMO S. L.","Madrid/MADRID","CS, RW, WM",,,
"40.23891/M","FABRICA DE EMBUTIDOS EL JAMONCITO HERMANOS, S.A.","Madrid/ROZAS DE MADRID (LAS)","CS",,,
"40.23895/MU","HERBAHER CARNICAS, S.L.","Murcia/MULA","CS",,,
"40.23908/B","FUMATS I CONGELATS SA","Barcelona/BARCELONA","CS",,,
"40.23913/M","HERMAJA S.L.","Madrid/HUMANES DE MADRID","CS",,,
"40.23914/M","VAPER FOODS, S.L.","Madrid/HUMANES DE MADRID","CS",,,
"10.20925/SE","DIALCOSAN DISTRIBUCION Y LOGISTICA S.L.","Sevilla/VISO DEL ALCOR (EL)","CS, CP",,,
"12.17007/V","MAYOPESCA S.L","Valencia/València/CATARROJA","CS, PP, FFP",,,
"40.23924/L","MONTLLEÓ MONTLLEÓ, XAVIER","Lleida/LLEIDA","CS",,,
"15.06247/PO","CARRAL SUCASAS ANTONIO","Pontevedra/LALIN","RW, PP",,,
"12.17033/C","ISIDRO 1952 S.L.","Coruña, A/CAMBRE","CS, PP, FFP",,,
"40.23953/AL","COLONIALES GONZALEZ S.L.","Almería/VELEZ-RUBIO","CS",,,
"40.23957/TO","ESPECIALIDADES OLALLA, S.L.","Toledo/SANTA OLALLA","CS",,,
"12.17038/M","MOLUSCOS DE MADRID S.A.","Madrid/MADRID","CS, RW, WM",,,
"40.23960/VI","ORIENTAL VITORIA S.L.","Araba/Álava/VITORIA-GASTEIZ","CS",,,
"40.23962/VA","SUPERCASH VALLADOLID, S. L. U.","Valladolid/VALLADOLID","CS",,,
"40.23967/GE","COMERCIAL FILOR SCP","Girona/OLOT","CS",,,
"40.23973/CU","LMS NATURAL CASING, S.L.","Cuenca/TARANCON","RW",,,
"15.06252/SE","SANTOS PEREZ JOSE","Sevilla/BURGUILLOS","CS",,,
"10.20960/GR","HIJOS DE FRANCISCO JIMENEZ TIENDA S.L.","Granada/BRACANA","RW, CP, MM, MP, PP",,"MP",
"40.23985/CO","CONGELADOS DIAZ S.L.","Córdoba/VILLANUEVA DE CORDOBA","CS",,,
"40.23991/SE","DISTRIBUCIONES NIETO GALLARDO DE ESTEPA S.L.","Sevilla/ESTEPA","CS",,,
"40.23992/SE","CARNICAS ALMANSA S.L.","Sevilla/SEVILLA","CS",,,
"40.24005/Z","LA PERA LIMONERA SL","Zaragoza/ZARAGOZA","CS",,,
"40.24014/PO","ALBORADA MORRAZO SL","Pontevedra/MARIN","CS",,,
"40.24015/TF","PEREZ BRITO ALIMENTACION, S.L.","Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE","CS",,,
"40.24020/B","BOLETS PETRAS SL","Barcelona/OLESA DE MONTSERRAT","CS",,,
"40.24027/L","CEDISMER SL","Lleida/LLEIDA","CS",,,
"40.24029/SE","FLORES FERNANDEZ LUIS","Sevilla/RINCONADA (LA)","CS",,,
"40.24031/T","COMERCIAL ANTONIO PIQUER SL","Tarragona/RODA DE BERA","CS",,,
"40.24038/GC","DISTRIBUCIONES Y REPRESENTACIONES ALISIOS S.L.","Palmas, Las/TELDE","CS",,,
"26.09868/C","PLATOS PREPARADOS PESCASANA, S.L.","Coruña, A/POBRA DO CARAMIÑAL (A)","PP",,,
"40.24043/Z","HERMANOS RODRIGUEZ BARBANCHO S.L.","Zaragoza/MUELA (LA)","CS, RW",,,
"40.24055/T","MIGUEL CODORNIU, LUIS","Tarragona/ROQUETES","CS",,,
"40.24058/CA","FRICOPUERTO S.L.","Cádiz/PUERTO DE SANTA MARIA (EL)","CS",,,
"12.17088/A","PESCADOS Y MARISCOS 2 DE MAYO, S.L.","Alicante/Alacant/SANTA POLA","CS",,,
"10.21008/TO","CARNICAS DIEZMA, S.L.","Toledo/CONSUEGRA","RW",,"MP",
"10.21011/GR","ROMERO MOLINA, CESAR","Granada/HUESCAR","RW, PP",,"MP",
"40.24080/J","ZAMORA MORENO, ANTONIO","Jaén/ALCAUDETE","CS",,,
"40.24083/C","TRANSPORTES AROBRA 2005, S.L.","Coruña, A/CAMBRE","CS",,,
"40.24092/SE","DIALCOSAN DISTRIBUCION Y LOGISTICA S.L.","Sevilla/VISO DEL ALCOR (EL)","CS",,,
"40.24095/GE","LACREM SA","Girona/GIRONA","CS",,,
"40.24096/NA","GRUPO FRUTNAVAR, S.L.","Navarra/IMARCOAIN","CS",,,
"10.21021/LE","FRIGORIFICOS INDUSTRIALES DEL BIERZO,S.A","León/SAN ROMAN DE BEMBIBRE","RW, PP",,"MP",
"40.24115/LU","OS ANCARES DE BURELA, S.L.","Lugo/BURELA","CS",,,
"40.24119/CO","CARNICAZA S.L.","Córdoba/HORNACHUELOS","CS",,,
"40.24120/TF","COMERCIAL GONZALEZ Y HERNANDEZ TENERIFE, S.L.","Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA","CS",,,
"15.06285/SO","PRODUCTOS CARNICOS LLORENTE S.A.","Soria/SORIA","CS",,,
"40.24123/HU","CORPORACION ALIMENTARIA DE GUISSONA S.A","Huesca/HUESCA","RW",,,
"40.24125/MA","MERCA RONDA S.L.","Málaga/RONDA","CS",,,
"40.24126/MA","DISTRIBUCIONES SIGLO VERDE S.L.","Málaga/MALAGA","CS",,,
"10.21035/J","C.B. HERMANOS CANALES JIMENEZ","Jaén/VILLACARRILLO","RW, CP, PP",,"MP",
"12.17121/MA","FRIGORIFICOS DE ESTEPONA S.L.","Málaga/ESTEPONA","CS, RW, FFP",,,
"40.24131/SE","PEPE VAQUERO S.L.","Sevilla/MARCHENA","CS",,,
"40.24134/AL","DISTRINAVAR S.L.","Almería/PULPI","CS",,,
"40.24135/MA","GUADALMINA LICORES S.L.","Málaga/MARBELLA","CS",,,
"40.24141/CA","CUTILLA RUIZ-HENESTROSA, MANUEL","Cádiz/ROTA","CS",,,
"40.24142/TF","DE LEON EXPOSITO, PEDRO","Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA","CS",,,
"40.24145/IB","PESCADOS OLIVER, SL","Islas Baleares/POLLENÇA","CS",,,
"12.17124/Z","MUÑOZ BAILO SA","Zaragoza/ZARAGOZA","CS, PP, FFP",,,
"10.21047/MA","SIERRA BLANCA COSTASOL S.L.","Málaga/MALAGA","CS, CP",,,
"40.24157/SE","FRICARMO S.L.","Sevilla/CARMONA","CS, RW",,,
"40.24158/MA","SIERRA BLANCA COSTASOL S.L.","Málaga/MALAGA","CS",,,
"40.24163/M","SERCON HORECA, S.L.","Madrid/ARGANDA DEL REY","CS",,,
"40.24185/V","GRUPO DISBER SIGLO XXI, S.L.","Valencia/València/DOMEÑO","CS",,,
"40.24189/M","ACEITES Y VARIANTES SANZ GALAN E HIJOS S.L.","Madrid/COLMENAR DE OREJA","CS",,,
